region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS
North America,Canada,-,Brand,2018-06-02,7.290000040084124,48.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-03,1.9800000190734863,45.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-04,1162.8899920843542,485.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-05,1326.1100115962324,494.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-06,974.9399842172861,381.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-07,1072.4100072756414,521.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-08,979.6299972273412,399.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-09,3.8699999637901783,342.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-10,2.1000000219792128,29.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-11,1027.0699984654782,453.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-12,1069.380008438602,521.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-13,1023.2699958272281,446.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-14,1155.620002541691,354.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-15,891.1299963928755,352.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-16,5.159999921917915,32.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-17,3.650000035762787,5.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-18,1279.6300150696186,346.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-19,1521.4399995580313,425.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-20,885.0899993982165,430.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-21,951.5800012499099,479.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-22,665.9000041652473,228.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-23,6.180000185966492,33.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-24,2.9899999499320984,10.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-06-25,901.4499878287314,258.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-26,1013.0899925716218,283.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-27,899.1400065887719,348.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-28,1002.6299968771635,281.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-29,841.3500146102161,190.0,0,0,0,June,42.32,26.36
North America,Canada,-,Brand,2018-06-30,6.679999828338623,2.0,0,0,1,June,42.32,26.36
North America,Canada,-,Brand,2018-07-01,2.3499999791383743,30.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-02,298.91999491676694,50.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-03,1137.9700102619831,340.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-04,1000.8399880919607,242.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-05,1226.3100164830685,219.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-06,1127.5799861680716,239.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-07,8.609999928623438,43.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-08,1.3400000426918268,56.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-09,1240.9700015466663,527.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-10,1023.549990799278,403.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-11,943.4700136184691,364.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-12,772.4600159954279,423.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-13,1045.4300025608395,383.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-14,7.699999982491136,66.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-15,4.350000083446503,17.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-16,1748.7599849235273,352.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-17,2542.970010137185,493.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-18,2041.060018872842,444.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-19,1839.229992330075,425.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-20,2109.280022170395,375.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-21,6.06000005081296,8.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-22,10.22000004351139,13.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-23,1372.2400105614215,417.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-24,1437.9800195693972,418.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-25,1268.629976758733,456.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-26,1328.4999812357125,425.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-27,1271.9400004334748,329.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-28,5.560000028461218,17.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-29,1.570000022649765,19.0,0,0,1,July,42.32,26.36
North America,Canada,-,Brand,2018-07-30,1470.5400059707467,442.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-07-31,1444.3599729575217,401.0,0,0,0,July,42.32,26.36
North America,Canada,-,Brand,2018-08-01,1620.2899848185484,409.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-02,1392.8799807876346,342.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-03,1366.1800232026728,369.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-04,10.78999987244606,18.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-05,5.650000095367432,4.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-06,753.1399971265346,137.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-07,1289.3900055810807,441.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-08,1423.3000350184736,433.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-09,1134.49999066256,358.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-10,1157.7900045998397,410.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-11,7.81000005081296,112.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-12,5.150000020861626,4.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-13,1806.9899708386513,416.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-14,1949.680027747527,503.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-15,1774.339994225652,489.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-16,1351.059983227402,454.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-17,1134.4499862194061,408.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-18,8.21999991685152,76.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-19,9.610000014305115,24.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-20,1544.9399652965362,419.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-21,1336.799985649064,385.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-22,1206.3299741204826,515.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-23,1070.4500097166745,427.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-24,1101.9200108181687,379.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-25,2.6999999806284904,11.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-26,4.670000076293945,15.0,0,0,1,August,42.32,26.36
North America,Canada,-,Brand,2018-08-27,1471.9799658730628,450.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-28,1340.979979885742,436.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-29,1471.3300317563112,410.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-30,1122.6300086602566,422.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-08-31,1101.9599838126449,354.0,0,0,0,August,42.32,26.36
North America,Canada,-,Brand,2018-09-01,3.8600000627338886,7.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-02,2.2899999916553497,7.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-03,625.5699886549264,38.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-04,1849.2400175910443,375.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-05,2272.9900142010306,500.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-06,1820.9900114629418,472.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-07,1990.65000694804,473.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-08,1.8200000002980232,92.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-09,1.64000004529953,4.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-10,2718.210002852604,430.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-11,2542.899996008724,510.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-12,2316.2399503383795,507.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-13,2341.1399725265815,584.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-14,2705.0500449985266,504.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-15,5.750000026077032,19.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-16,6.299999922513962,10.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-17,2720.8399819359183,466.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-18,2674.7799816709003,555.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-19,2701.5199727565046,562.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-20,1887.0900160875178,556.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-21,1805.2899957410991,420.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-22,14.910000294446945,17.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-23,6.389999885112047,26.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-24,2268.8200071174647,512.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-25,1753.749964965507,538.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-26,2399.220015350729,527.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-27,2038.2499789260335,524.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-28,1947.420040095226,498.0,0,0,0,September,42.32,26.36
North America,Canada,-,Brand,2018-09-29,4.120000049471855,5.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-09-30,2.5399999413639307,4.0,0,0,1,September,42.32,26.36
North America,Canada,-,Brand,2018-10-01,2323.2600023970017,525.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-02,2304.589965458959,459.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-03,1651.3099831510342,435.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-04,1679.0999942850317,482.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-05,1431.2300091311336,443.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-06,1.1299999989569187,10.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-07,0.4599999971687794,2.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-08,919.5099989455193,53.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-09,2591.6800215747203,544.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-10,2208.5299946460873,543.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-11,1911.1899878084657,581.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-12,2240.1300439089546,420.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-13,1.2799999862909317,18.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-14,1.3300000317394733,14.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-15,2664.5800266042343,453.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-16,2700.74002177082,566.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-17,2491.36999081634,491.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-18,3081.239933971317,466.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-19,4483.600109061225,524.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-20,2.830000091344118,439.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-21,0.3499999940395355,10.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-22,4698.090015657247,482.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-23,5243.450078388677,592.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-24,4535.629975628109,612.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-25,3951.870059985667,587.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-26,3599.0500297006215,556.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-27,1.0899999625980854,78.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-28,0.4000000059604645,25.0,0,0,1,October,42.32,26.36
North America,Canada,-,Brand,2018-10-29,4741.180063633248,546.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-30,4758.619952740146,545.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-10-31,776.4400023836643,440.0,0,0,0,October,42.32,26.36
North America,Canada,-,Brand,2018-11-01,2910.9100061059,458.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-02,3306.039979642256,310.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-03,4.829999972134829,46.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-04,2.6000000834465027,8.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-05,3856.029961500317,384.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-06,3955.2799429763113,325.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-07,3524.8400026336312,341.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-08,3496.990076143295,304.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-09,3513.4400273300707,215.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-10,6.450000066310167,34.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-11,1.669999934732914,3.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-12,3313.5499694347395,659.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-13,4012.089938351888,759.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-14,3567.7200050875513,801.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-15,3811.2899727560593,745.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-16,2697.5899720452726,623.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-17,8.750000149011612,31.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-18,20.580000400543213,34.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-19,3404.180032284928,787.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-20,3839.730009913445,812.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-21,3607.8200850542644,803.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-22,3032.2499603759484,651.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-23,2722.549964439125,597.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-24,14.319999724626541,71.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-25,5.580000150948763,32.0,0,0,1,November,42.32,26.36
North America,Canada,-,Brand,2018-11-26,3745.659966874868,738.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-27,3934.9599761571717,851.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-28,2664.610030736775,615.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-29,1707.8600130118432,599.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-11-30,1575.430026153102,525.0,0,0,0,November,42.32,26.36
North America,Canada,-,Brand,2018-12-01,0.5399999711662531,25.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-02,5.5600000116974115,16.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-03,2190.560023389756,509.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-04,2646.079996887595,499.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-05,2574.2599642034625,579.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-06,0.0,423.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-07,0.0,258.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-08,0.0,19.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-09,0.0,17.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-10,0.0,386.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-11,0.0,505.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-12,0.0,345.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-13,0.0,284.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-14,0.0,238.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-15,0.0,18.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-16,0.0,55.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-17,0.0,309.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-18,0.0,282.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-19,0.0,199.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-20,0.0,193.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-21,0.0,175.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-22,0.0,13.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-23,0.0,3.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-24,0.0,18.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-25,0.0,8.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-26,0.0,2.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-27,0.0,43.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-28,0.0,31.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2018-12-29,0.0,11.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-30,0.0,11.0,0,0,1,December,42.32,26.36
North America,Canada,-,Brand,2018-12-31,0.0,10.0,0,0,0,December,42.32,26.36
North America,Canada,-,Brand,2019-01-01,427.83,8.0,0,0,0,January,42.32,26.36
North America,Canada,-,Brand,2019-01-02,1586.8800000000003,139.0,0,0,0,January,42.32,26.36
North America,Canada,-,Brand,2019-01-03,1693.52,210.0,0,0,0,January,42.32,26.36
North America,Canada,-,Brand,2019-01-04,1601.8899999999999,220.0,0,0,0,January,42.32,26.36
North America,Canada,-,Brand,2019-01-05,7.08,6.0,0,0,1,January,42.32,26.36
North America,Canada,-,Brand,2019-01-06,2.47,3.0,0,0,1,January,42.32,26.36
North America,Canada,-,Brand,2019-01-07,2013.6400000000003,346.0,0,0,0,January,42.32,26.36
North America,Canada,-,Brand,2019-01-08,2149.6699999999996,267.0,0,0,0,January,42.32,26.36
North America,Canada,-,Brand,2019-01-09,2096.8199999999997,229.0,0,0,0,January,42.32,26.36
North America,Canada,-,Brand,2019-01-10,1982.1,264.0,0,0,0,January,42.32,26.36
