,ds,region,market,account_type,funnel,Identifier,X,y,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,anomaly_2021,covid_year_dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Mar_2018,Apr_2019,May_2019,Account Type,AOV,ROAS,Month of Ds,floor,cap,new_confirmed
19484,2022-11-09,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19485,2022-11-09,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19486,2022-11-09,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19487,2022-11-09,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19488,2022-11-09,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19489,2022-11-09,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19490,2022-11-09,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19491,2022-11-09,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19492,2022-11-09,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19493,2022-11-10,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19494,2022-11-10,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19495,2022-11-10,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19496,2022-11-10,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19497,2022-11-10,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19498,2022-11-10,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19499,2022-11-10,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19500,2022-11-10,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19501,2022-11-10,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19502,2022-11-10,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19503,2022-11-10,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19504,2022-11-11,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19505,2022-11-11,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19506,2022-11-11,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19507,2022-11-11,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19508,2022-11-11,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19509,2022-11-11,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19510,2022-11-11,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19511,2022-11-11,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19512,2022-11-11,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19513,2022-11-11,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19514,2022-11-11,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19515,2022-11-12,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19516,2022-11-12,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19517,2022-11-12,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19518,2022-11-12,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19519,2022-11-12,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19520,2022-11-12,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19521,2022-11-12,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19522,2022-11-12,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19523,2022-11-12,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19524,2022-11-12,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19525,2022-11-12,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19526,2022-11-13,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19527,2022-11-13,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19528,2022-11-13,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19529,2022-11-13,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19530,2022-11-13,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19531,2022-11-13,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19532,2022-11-13,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19533,2022-11-13,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19534,2022-11-13,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19535,2022-11-13,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19536,2022-11-13,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19537,2022-11-14,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19538,2022-11-14,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19539,2022-11-14,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19540,2022-11-14,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19541,2022-11-14,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19542,2022-11-14,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19543,2022-11-14,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19544,2022-11-14,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19545,2022-11-14,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19546,2022-11-14,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19547,2022-11-14,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19548,2022-11-15,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19549,2022-11-15,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19550,2022-11-15,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19551,2022-11-15,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19552,2022-11-15,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19553,2022-11-15,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19554,2022-11-15,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19555,2022-11-15,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19556,2022-11-15,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19557,2022-11-15,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19558,2022-11-15,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19559,2022-11-16,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19560,2022-11-16,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19561,2022-11-16,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19562,2022-11-16,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19563,2022-11-16,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19564,2022-11-16,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19565,2022-11-16,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19566,2022-11-16,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19567,2022-11-16,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19568,2022-11-16,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19569,2022-11-16,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19570,2022-11-17,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19571,2022-11-17,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19572,2022-11-17,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19573,2022-11-17,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19574,2022-11-17,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19575,2022-11-17,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19576,2022-11-17,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19577,2022-11-17,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19578,2022-11-17,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19579,2022-11-17,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19580,2022-11-17,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19581,2022-11-18,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19582,2022-11-18,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19583,2022-11-18,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19584,2022-11-18,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19585,2022-11-18,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19586,2022-11-18,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19587,2022-11-18,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19588,2022-11-18,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19589,2022-11-18,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19590,2022-11-18,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19591,2022-11-18,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19592,2022-11-19,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19593,2022-11-19,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19594,2022-11-19,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19595,2022-11-19,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19596,2022-11-19,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19597,2022-11-19,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19598,2022-11-19,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19599,2022-11-19,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19600,2022-11-19,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19601,2022-11-19,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19602,2022-11-19,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19603,2022-11-20,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19604,2022-11-20,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19605,2022-11-20,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19606,2022-11-20,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19607,2022-11-20,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19608,2022-11-20,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19609,2022-11-20,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19610,2022-11-20,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19611,2022-11-20,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19612,2022-11-20,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19613,2022-11-20,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19614,2022-11-21,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19615,2022-11-21,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19616,2022-11-21,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19617,2022-11-21,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19618,2022-11-21,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19619,2022-11-21,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19620,2022-11-21,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19621,2022-11-21,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
19622,2022-11-21,0,Poland,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,19.2,14.67,November,0,451.50402194122034,0
19623,2022-11-21,0,UK,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,November,0,451.50402194122034,0
19624,2022-11-21,0,UK,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.36,5.37,November,0,451.50402194122034,0
19625,2022-11-22,0,SM,-,-,S,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,November,0,451.50402194122034,0
19626,2022-11-22,0,France,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,November,0,451.50402194122034,0
19627,2022-11-22,0,France,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,31.04,5.57,November,0,451.50402194122034,0
19628,2022-11-22,0,Germany,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,November,0,451.50402194122034,0
19629,2022-11-22,0,Germany,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,27.63,6.91,November,0,451.50402194122034,0
19630,2022-11-22,0,Italy,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,November,0,451.50402194122034,0
19631,2022-11-22,0,Italy,-,Non_Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,41.72,11.79,November,0,451.50402194122034,0
19632,2022-11-22,0,Poland,-,Brand,L,0.0,0.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,November,0,451.50402194122034,0
