,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,anomaly_2022,power,growth,MAPE,period_AE
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,na,linear,37.84,38.1
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,8.16,5.65
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,additive,na,linear,37.84,38.1
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,na,logistic,7.94,5.38
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,37.84,38.1
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,45.09,45.35
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,additive,na,logistic,7.94,5.38
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,additive,na,linear,45.09,45.35
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,7.94,5.38
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,45.09,45.35
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,62.67,62.8
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,na,na,linear,41.95,42.18
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,62.67,62.8
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,62.67,62.8
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,41.95,42.18
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,41.95,42.18
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,61.56,61.68
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,61.56,61.68
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,41.93,42.19
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,61.56,61.68
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,41.93,42.19
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,53.42,53.53
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,41.93,42.19
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,39.06,39.31
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,53.42,53.53
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,39.06,39.31
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,53.42,53.53
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,linear,39.06,39.31
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,59.04,59.099999999999994
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,na,linear,39.19,39.42
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,59.04,59.099999999999994
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,additive,na,linear,39.19,39.42
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,linear,39.19,39.42
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,logistic,59.04,59.099999999999994
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,na,logistic,58.72,58.78
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,additive,na,logistic,58.72,58.78
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,na,na,linear,34.12,34.38
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,58.72,58.78
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,na,na,logistic,59.82,59.89
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,linear,34.12,34.38
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,39.3,39.550000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,34.12,34.38
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,logistic,59.82,59.89
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,39.3,39.550000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,39.3,39.550000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,59.82,59.89
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,14.28,12.94
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,14.28,12.94
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,na,linear,38.03,38.26
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,linear,38.03,38.26
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,14.28,12.94
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,38.03,38.26
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,na,logistic,14.0,12.53
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,logistic,14.0,12.53
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,14.0,12.53
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,linear,34.61,34.870000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,linear,34.61,34.870000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,logistic,14.65,13.74
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,34.61,34.870000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,41.73,41.980000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,41.73,41.980000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,logistic,14.65,13.74
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,41.73,41.980000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,14.65,13.74
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,16.32,16.36
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,linear,38.75,38.98
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,16.32,16.36
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,16.32,16.36
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,38.75,38.98
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,15.52,15.55
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,38.75,38.98
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,15.52,15.55
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,34.97,35.23
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,15.52,15.55
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,34.97,35.23
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,16.74,16.78
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,34.97,35.23
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,57.57,57.85
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,16.74,16.78
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,na,na,na,na,na,na,na,additive,na,linear,57.57,57.85
0,Canada,-,Brand,122,0.0075,0.075,0.1,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,16.74,16.78
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,57.57,57.85
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,41.08,41.22
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Default,na,na,na,na,na,na,na,na,linear,57.51,57.79
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,na,na,na,na,na,na,na,additive,na,logistic,41.08,41.22
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Default,na,na,na,na,na,na,additive,na,linear,57.51,57.79
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,41.08,41.22
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,linear,57.51,57.79
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Default,na,na,na,na,na,na,na,na,logistic,41.55,41.69
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Custom,na,na,na,na,na,na,na,na,linear,58.18,58.47
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Default,na,na,na,na,na,na,additive,na,logistic,41.55,41.69
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,41.55,41.69
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,linear,58.18,58.47
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Custom,na,na,na,na,na,na,na,na,logistic,43.14,43.29
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,58.18,58.47
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,57.56,57.84
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,logistic,43.14,43.29
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,na,na,na,na,na,na,na,additive,na,linear,57.56,57.84
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,43.14,43.29
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,linear,57.56,57.84
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,45.85,46.0
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,na,na,na,na,na,na,na,additive,na,logistic,45.85,46.0
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Default,na,na,na,na,na,na,na,na,linear,58.75,59.03
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,linear,58.75,59.03
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,45.85,46.0
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,58.75,59.03
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Default,na,na,na,na,na,na,na,na,logistic,41.94,42.089999999999996
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,logistic,41.94,42.089999999999996
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,linear,58.77,59.050000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,linear,58.77,59.050000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,41.94,42.089999999999996
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,58.77,59.050000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,logistic,41.95,42.1
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,logistic,41.95,42.1
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,58.57,58.85
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,linear,58.57,58.85
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,58.57,58.85
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,41.95,42.1
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,40.58,40.72
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,40.58,40.72
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,linear,58.27,58.550000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,58.27,58.550000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,40.58,40.72
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,58.27,58.550000000000004
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,40.64,40.78
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,40.64,40.78
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,57.29,57.58
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,57.29,57.58
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,40.64,40.78
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,41.19,41.33
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,57.29,57.58
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,51.89,52.18000000000001
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,41.19,41.33
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,51.89,52.18000000000001
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,linear,51.89,52.18000000000001
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,41.19,41.33
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,53.63,53.839999999999996
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,linear,52.3,52.580000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,53.63,53.839999999999996
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,linear,52.3,52.580000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,logistic,53.63,53.839999999999996
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,linear,52.3,52.580000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,logistic,53.89,54.1
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,linear,51.28,51.57000000000001
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,logistic,53.89,54.1
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,53.89,54.1
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,linear,51.28,51.57000000000001
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,logistic,53.8,54.010000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,51.28,51.57000000000001
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,52.19,52.470000000000006
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,logistic,53.8,54.010000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,52.19,52.470000000000006
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,52.19,52.470000000000006
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,53.8,54.010000000000005
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,61.87,62.09
0,Canada,-,Brand,122,0.0075,0.075,0.01,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,na,linear,50.51,50.79
