region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS,floor,cap,new_confirmed
North America,Canada,-,Non_Brand,2018-07-01,0.0,3.0,0,0,1,July,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-07-02,2304.1299491524696,3.0,0,0,0,July,43.89,7.12,0,373.78458049591217,0
North America,Canada,-,Non_Brand,2018-07-03,2102.789998251945,7.0,0,0,0,July,43.89,7.12,0,341.12246041362147,0
North America,Canada,-,Non_Brand,2018-07-04,1226.979994609952,3.0,0,0,0,July,43.89,7.12,0,199.0452850677343,0
North America,Canada,-,Non_Brand,2018-07-05,1253.550003245473,4.0,0,0,0,July,43.89,7.12,0,203.35557127153717,0
North America,Canada,-,Non_Brand,2018-07-06,1133.829999703914,4.0,0,0,0,July,43.89,7.12,0,183.93414440400701,0
North America,Canada,-,Non_Brand,2018-07-07,2.4700000286102295,4.0,0,0,1,July,43.89,7.12,0,0.40069264533389914,0
North America,Canada,-,Non_Brand,2018-07-08,9.460000038146973,4.0,0,0,1,July,43.89,7.12,0,1.5346365976670415,0
North America,Canada,-,Non_Brand,2018-07-09,1229.5299986451864,3.0,0,0,0,July,43.89,7.12,0,199.45895626233147,0
North America,Canada,-,Non_Brand,2018-07-10,1309.1599971596152,2.0,0,0,0,July,43.89,7.12,0,212.376832530792,0
North America,Canada,-,Non_Brand,2018-07-11,946.3200064226985,5.0,0,0,0,July,43.89,7.12,0,153.51557178695862,0
North America,Canada,-,Non_Brand,2018-07-12,922.2700080871582,3.0,0,0,0,July,43.89,7.12,0,149.6140910818083,0
North America,Canada,-,Non_Brand,2018-07-13,856.599999178201,2.0,0,0,0,July,43.89,7.12,0,138.96085655385716,0
North America,Canada,-,Non_Brand,2018-07-14,0.0,2.0,0,0,1,July,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-07-15,0.0,2.0,0,0,1,July,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-07-16,1270.4299957603216,2.0,0,0,0,July,43.89,7.12,0,206.09390680823626,0
North America,Canada,-,Non_Brand,2018-07-17,1461.1000099256635,3.0,0,0,0,July,43.89,7.12,0,237.0251098352865,0
North America,Canada,-,Non_Brand,2018-07-18,1696.8100024461746,5.0,0,0,0,July,43.89,7.12,0,275.26286665337807,0
North America,Canada,-,Non_Brand,2018-07-19,1220.9800014644861,6.0,0,0,0,July,43.89,7.12,0,198.07194373267583,0
North America,Canada,-,Non_Brand,2018-07-20,1231.3999941945076,7.0,0,0,0,July,43.89,7.12,0,199.76231393631568,0
North America,Canada,-,Non_Brand,2018-07-21,7.610000133514404,7.0,0,0,1,July,43.89,7.12,0,1.2345226919713501,0
North America,Canada,-,Non_Brand,2018-07-22,14.040000028908253,7.0,0,0,1,July,43.89,7.12,0,2.2776213307319835,0
North America,Canada,-,Non_Brand,2018-07-23,1057.0999992229044,5.0,0,0,0,July,43.89,7.12,0,171.4867166659166,0
North America,Canada,-,Non_Brand,2018-07-24,1152.0100049003959,4.0,0,0,0,July,43.89,7.12,0,186.8833728614905,0
North America,Canada,-,Non_Brand,2018-07-25,1271.2000001855195,3.0,0,0,0,July,43.89,7.12,0,206.2188198068102,0
North America,Canada,-,Non_Brand,2018-07-26,1090.5100064873695,3.0,0,0,0,July,43.89,7.12,0,176.90661303691206,0
North America,Canada,-,Non_Brand,2018-07-27,821.0499973297119,3.0,0,0,0,July,43.89,7.12,0,133.19380225535542,0
North America,Canada,-,Non_Brand,2018-07-28,0.0,3.0,0,0,1,July,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-07-29,5.409999847412109,3.0,0,0,1,July,43.89,7.12,0,0.8776304149823245,0
North America,Canada,-,Non_Brand,2018-07-30,1083.5099990814924,2.0,0,0,0,July,43.89,7.12,0,175.77104564730521,0
North America,Canada,-,Non_Brand,2018-07-31,1122.4900066554546,2.0,0,0,0,July,43.89,7.12,0,182.09452830683156,0
North America,Canada,-,Non_Brand,2018-08-01,1119.779997959733,2.0,0,0,0,August,43.89,7.12,0,181.65490055760537,0
North America,Canada,-,Non_Brand,2018-08-02,1442.7100026905537,3.0,0,0,0,August,43.89,7.12,0,234.04181406144323,0
North America,Canada,-,Non_Brand,2018-08-03,1173.6800023764372,6.0,0,0,0,August,43.89,7.12,0,190.39876092322243,0
North America,Canada,-,Non_Brand,2018-08-04,44.72999948263168,6.0,0,0,1,August,43.89,7.12,0,7.256267858654309,0
North America,Canada,-,Non_Brand,2018-08-05,48.59000037610531,6.0,0,0,1,August,43.89,7.12,0,7.882451644517426,0
North America,Canada,-,Non_Brand,2018-08-06,802.9000047855079,6.0,0,0,0,August,43.89,7.12,0,130.2494425626069,0
North America,Canada,-,Non_Brand,2018-08-07,1233.059996407479,9.0,0,0,0,August,43.89,7.12,0,200.03160570565618,0
North America,Canada,-,Non_Brand,2018-08-08,1360.8199935108423,9.0,0,0,0,August,43.89,7.12,0,220.75731040777393,0
North America,Canada,-,Non_Brand,2018-08-09,843.1100039668381,4.0,0,0,0,August,43.89,7.12,0,136.77245906228953,0
North America,Canada,-,Non_Brand,2018-08-10,726.4999988675117,86.0,0,0,0,August,43.89,7.12,0,117.85554777709464,0
North America,Canada,-,Non_Brand,2018-08-11,38.669999837875366,86.0,0,0,1,August,43.89,7.12,0,6.273192044786343,0
North America,Canada,-,Non_Brand,2018-08-12,57.43000040948391,86.0,0,0,1,August,43.89,7.12,0,9.316509521884836,0
North America,Canada,-,Non_Brand,2018-08-13,961.1399918422102,83.0,0,0,0,August,43.89,7.12,0,155.9197252658131,0
North America,Canada,-,Non_Brand,2018-08-14,1002.3399988487363,42.0,0,0,0,August,43.89,7.12,0,162.60334453868768,0
North America,Canada,-,Non_Brand,2018-08-15,774.8499990664421,41.0,0,0,0,August,43.89,7.12,0,125.69906569498902,0
North America,Canada,-,Non_Brand,2018-08-16,951.9500003531575,73.0,0,0,0,August,43.89,7.12,0,154.42889046512832,0
North America,Canada,-,Non_Brand,2018-08-17,687.6899960264564,3.0,0,0,0,August,43.89,7.12,0,111.55964392135724,0
North America,Canada,-,Non_Brand,2018-08-18,51.500000178813934,3.0,0,0,1,August,43.89,7.12,0,8.35452269932001,0
North America,Canada,-,Non_Brand,2018-08-19,62.7200003862381,3.0,0,0,1,August,43.89,7.12,0,10.174673108908982,0
North America,Canada,-,Non_Brand,2018-08-20,994.1600027084351,7.0,0,0,0,August,43.89,7.12,0,161.27635496204277,0
North America,Canada,-,Non_Brand,2018-08-21,866.2799979299307,3.0,0,0,0,August,43.89,7.12,0,140.53118216589442,0
North America,Canada,-,Non_Brand,2018-08-22,800.4599972143769,8.0,0,0,0,August,43.89,7.12,0,129.85361540593217,0
North America,Canada,-,Non_Brand,2018-08-23,912.9199984669685,8.0,0,0,0,August,43.89,7.12,0,148.09729754123526,0
North America,Canada,-,Non_Brand,2018-08-24,716.1099980920553,16.0,0,0,0,August,43.89,7.12,0,116.17004298052937,0
North America,Canada,-,Non_Brand,2018-08-25,7.8699997663497925,16.0,0,0,1,August,43.89,7.12,0,1.2767008051130218,0
North America,Canada,-,Non_Brand,2018-08-26,18.90000009536743,16.0,0,0,1,August,43.89,7.12,0,3.0660287236048327,0
North America,Canada,-,Non_Brand,2018-08-27,805.4700031727551,15.0,0,0,0,August,43.89,7.12,0,130.66635731578984,0
North America,Canada,-,Non_Brand,2018-08-28,1155.8400007262826,8.0,0,0,0,August,43.89,7.12,0,187.5046891130356,0
North America,Canada,-,Non_Brand,2018-08-29,961.0699949264526,7.0,0,0,0,August,43.89,7.12,0,155.90837010426847,0
North America,Canada,-,Non_Brand,2018-08-30,816.5699960757047,4.0,0,0,0,August,43.89,7.12,0,132.4670396914791,0
North America,Canada,-,Non_Brand,2018-08-31,701.5599977523088,2.0,0,0,0,August,43.89,7.12,0,113.80968749137477,0
North America,Canada,-,Non_Brand,2018-09-01,7.43999981880188,2.0,0,0,1,September,43.89,7.12,0,1.2069446049184185,0
North America,Canada,-,Non_Brand,2018-09-02,3.440000057220459,2.0,0,0,1,September,43.89,7.12,0,0.5580496789111339,0
North America,Canada,-,Non_Brand,2018-09-03,470.8600016385317,2.0,0,0,0,September,43.89,7.12,0,76.3846710336374,0
North America,Canada,-,Non_Brand,2018-09-04,1044.5500003919005,4.0,0,0,0,September,43.89,7.12,0,169.4508089038581,0
North America,Canada,-,Non_Brand,2018-09-05,794.2499996498227,6.0,0,0,0,September,43.89,7.12,0,128.84620636834674,0
North America,Canada,-,Non_Brand,2018-09-06,1263.2399962097406,3.0,0,0,0,September,43.89,7.12,0,204.9275181821224,0
North America,Canada,-,Non_Brand,2018-09-07,1273.060000821948,2.0,0,0,0,September,43.89,7.12,0,206.52055606863226,0
North America,Canada,-,Non_Brand,2018-09-08,18.630000114440918,2.0,0,0,1,September,43.89,7.12,0,3.022228316582806,0
North America,Canada,-,Non_Brand,2018-09-09,11.359999895095825,2.0,0,0,1,September,43.89,7.12,0,1.8428616826858575,0
North America,Canada,-,Non_Brand,2018-09-10,1134.1199952065945,2.0,0,0,0,September,43.89,7.12,0,183.98118855937463,0
North America,Canada,-,Non_Brand,2018-09-11,1187.339994162321,3.0,0,0,0,September,43.89,7.12,0,192.61473589509515,0
North America,Canada,-,Non_Brand,2018-09-12,918.0000014789402,3.0,0,0,0,September,43.89,7.12,0,148.92139463499782,0
North America,Canada,-,Non_Brand,2018-09-13,1264.2300041913986,7.0,0,0,0,September,43.89,7.12,0,205.08812098069626,0
North America,Canada,-,Non_Brand,2018-09-14,1288.7300019599497,6.0,0,0,0,September,43.89,7.12,0,209.06260227739443,0
North America,Canada,-,Non_Brand,2018-09-15,20.980000138282776,6.0,0,0,1,September,43.89,7.12,0,3.403454112202629,0
North America,Canada,-,Non_Brand,2018-09-16,19.53000009059906,6.0,0,0,1,September,43.89,7.12,0,3.1682296797690888,0
North America,Canada,-,Non_Brand,2018-09-17,1198.4300056546926,6.0,0,0,0,September,43.89,7.12,0,194.41379904901828,0
North America,Canada,-,Non_Brand,2018-09-18,1182.7100035250187,2.0,0,0,0,September,43.89,7.12,0,191.86364149232475,0
North America,Canada,-,Non_Brand,2018-09-19,1012.3800087161362,7.0,0,0,0,September,43.89,7.12,0,164.23207250077215,0
North America,Canada,-,Non_Brand,2018-09-20,836.12999920547,6.0,0,0,0,September,43.89,7.12,0,135.6401365765082,0
North America,Canada,-,Non_Brand,2018-09-21,724.0200010202825,4.0,0,0,0,September,43.89,7.12,0,117.45323324822081,0
North America,Canada,-,Non_Brand,2018-09-22,9.749999761581421,4.0,0,0,1,September,43.89,7.12,0,1.5816814377411645,0
North America,Canada,-,Non_Brand,2018-09-23,52.44999933242798,4.0,0,0,1,September,43.89,7.12,0,8.508635116128668,0
North America,Canada,-,Non_Brand,2018-09-24,1118.8300075121224,3.0,0,0,0,September,43.89,7.12,0,181.50078955311716,0
North America,Canada,-,Non_Brand,2018-09-25,690.4100030250847,2.0,0,0,0,September,43.89,7.12,0,112.00089363268633,0
North America,Canada,-,Non_Brand,2018-09-26,833.6699930354953,2.0,0,0,0,September,43.89,7.12,0,135.24106517231093,0
North America,Canada,-,Non_Brand,2018-09-27,691.0899924188852,4.0,0,0,0,September,43.89,7.12,0,112.11120405610532,0
North America,Canada,-,Non_Brand,2018-09-28,539.6799958627671,2.0,0,0,0,September,43.89,7.12,0,87.54890796406703,0
North America,Canada,-,Non_Brand,2018-09-29,9.870000123977661,2.0,0,0,1,September,43.89,7.12,0,1.6011483454709718,0
North America,Canada,-,Non_Brand,2018-09-30,3.9600000381469727,2.0,0,0,1,September,43.89,7.12,0,0.6424060212259386,0
North America,Canada,-,Non_Brand,2018-10-01,306.79000072181225,2.0,0,0,0,October,43.89,7.12,0,49.7686216709798,0
North America,Canada,-,Non_Brand,2018-10-02,471.90999987721443,3.0,0,0,0,October,43.89,7.12,0,76.55500567613959,0
North America,Canada,-,Non_Brand,2018-10-03,440.89000141620636,3.0,0,0,0,October,43.89,7.12,0,71.5228254746728,0
North America,Canada,-,Non_Brand,2018-10-04,261.49999809265137,3.0,0,0,0,October,43.89,7.12,0,42.42150800682793,0
North America,Canada,-,Non_Brand,2018-10-05,214.98999851942062,4.0,0,0,0,October,43.89,7.12,0,34.876481874191725,0
North America,Canada,-,Non_Brand,2018-10-06,8.919999897480011,4.0,0,0,1,October,43.89,7.12,0,1.4470357546151216,0
North America,Canada,-,Non_Brand,2018-10-07,2.7799999713897705,4.0,0,0,1,October,43.89,7.12,0,0.45098199581442616,0
North America,Canada,-,Non_Brand,2018-10-08,206.87999898195267,4.0,0,0,0,October,43.89,7.12,0,33.5608474083277,0
North America,Canada,-,Non_Brand,2018-10-09,663.3200009632856,8.0,0,0,0,October,43.89,7.12,0,107.60625214988819,0
North America,Canada,-,Non_Brand,2018-10-10,1429.8600202985108,646.0,0,0,0,October,43.89,7.12,0,231.9572418438231,0
North America,Canada,-,Non_Brand,2018-10-11,2883.3300302028656,92.0,0,0,0,October,43.89,7.12,0,467.7445845305172,0
North America,Canada,-,Non_Brand,2018-10-12,1692.3699932694435,92.0,0,0,0,October,43.89,7.12,0,274.5425917538947,0
North America,Canada,-,Non_Brand,2018-10-13,482.81000393629074,92.0,0,0,1,October,43.89,7.12,0,78.32324511338324,0
North America,Canada,-,Non_Brand,2018-10-14,374.87000358104706,92.0,0,0,1,October,43.89,7.12,0,60.812814433744705,0
North America,Canada,-,Non_Brand,2018-10-15,1378.60999520123,106.0,0,0,0,October,43.89,7.12,0,223.64327103742897,0
North America,Canada,-,Non_Brand,2018-10-16,1487.3300013449043,107.0,0,0,0,October,43.89,7.12,0,241.28023717420183,0
North America,Canada,-,Non_Brand,2018-10-17,1556.5599849373102,7.0,0,0,0,October,43.89,7.12,0,252.5109841137765,0
North America,Canada,-,Non_Brand,2018-10-18,1009.5299995727837,8.0,0,0,0,October,43.89,7.12,0,163.76973335516564,0
North America,Canada,-,Non_Brand,2018-10-19,1232.0299968905747,12.0,0,0,0,October,43.89,7.12,0,199.86451533061955,0
North America,Canada,-,Non_Brand,2018-10-20,473.87000086158514,12.0,0,0,1,October,43.89,7.12,0,76.87296436852327,0
North America,Canada,-,Non_Brand,2018-10-21,535.829999923706,6.0,0,0,1,October,43.89,7.12,0,86.92434721933897,0
North America,Canada,-,Non_Brand,2018-10-22,1669.5000050663948,41.0,0,0,0,October,43.89,7.12,0,270.832536707057,0
North America,Canada,-,Non_Brand,2018-10-23,1350.4499985519797,14.0,0,0,0,October,43.89,7.12,0,219.07505102962168,0
North America,Canada,-,Non_Brand,2018-10-24,1958.6499968171122,28.0,0,0,0,October,43.89,7.12,0,317.7395301284538,0
North America,Canada,-,Non_Brand,2018-10-25,1555.7300051543862,25.0,0,0,0,October,43.89,7.12,0,252.37634168829413,0
North America,Canada,-,Non_Brand,2018-10-26,1239.3199966326356,5.0,0,0,0,October,43.89,7.12,0,201.0471263619131,0
North America,Canada,-,Non_Brand,2018-10-27,640.2699902430177,5.0,0,0,1,October,43.89,7.12,0,103.86699317681216,0
North America,Canada,-,Non_Brand,2018-10-28,429.4899977147579,5.0,0,0,1,October,43.89,7.12,0,69.67347422485933,0
North America,Canada,-,Non_Brand,2018-10-29,1910.6200106441975,10.0,0,0,0,October,43.89,7.12,0,309.94792608308694,0
North America,Canada,-,Non_Brand,2018-10-30,1830.2100149653852,6.0,0,0,0,October,43.89,7.12,0,296.90351575651727,0
North America,Canada,-,Non_Brand,2018-10-31,362.2399991955608,12.0,0,0,0,October,43.89,7.12,0,58.7639278713236,0
North America,Canada,-,Non_Brand,2018-11-01,1338.7800004146993,7.0,0,0,0,November,43.89,7.12,0,217.18190027233217,0
North America,Canada,-,Non_Brand,2018-11-02,1255.240003515035,8.0,0,0,0,November,43.89,7.12,0,203.62972943784573,0
North America,Canada,-,Non_Brand,2018-11-03,453.2600020170212,8.0,0,0,1,November,43.89,7.12,0,73.52953325042586,0
North America,Canada,-,Non_Brand,2018-11-04,552.5200016982853,8.0,0,0,1,November,43.89,7.12,0,89.63186174736367,0
North America,Canada,-,Non_Brand,2018-11-05,1379.5799947604537,12.0,0,0,0,November,43.89,7.12,0,223.80062799486055,0
North America,Canada,-,Non_Brand,2018-11-06,1622.6900050342083,14.0,0,0,0,November,43.89,7.12,0,263.2388433776159,0
North America,Canada,-,Non_Brand,2018-11-07,814.3199962191284,7.0,0,0,0,November,43.89,7.12,0,132.10203629711083,0
North America,Canada,-,Non_Brand,2018-11-08,906.8599964566529,32.0,0,0,0,November,43.89,7.12,0,147.1142213436174,0
North America,Canada,-,Non_Brand,2018-11-09,690.4600019920617,15.0,0,0,0,November,43.89,7.12,0,112.00900465216405,0
North America,Canada,-,Non_Brand,2018-11-10,269.75999753549695,15.0,0,0,1,November,43.89,7.12,0,43.76147601851762,0
North America,Canada,-,Non_Brand,2018-11-11,185.0000022649765,15.0,0,0,1,November,43.89,7.12,0,30.01139248408824,0
North America,Canada,-,Non_Brand,2018-11-12,682.3100013714284,45.0,0,0,0,November,43.89,7.12,0,110.68688106093802,0
North America,Canada,-,Non_Brand,2018-11-13,833.0100003257394,52.0,0,0,0,November,43.89,7.12,0,135.13399868578867,0
North America,Canada,-,Non_Brand,2018-11-14,792.9600045830011,33.0,0,0,0,November,43.89,7.12,0,128.63693854251466,0
North America,Canada,-,Non_Brand,2018-11-15,718.879997137934,46.0,0,0,0,November,43.89,7.12,0,116.6194025887922,0
North America,Canada,-,Non_Brand,2018-11-16,924.4499978236854,31.0,0,0,0,November,43.89,7.12,0,149.96773717258236,0
North America,Canada,-,Non_Brand,2018-11-17,233.50000125914812,6.0,0,0,1,November,43.89,7.12,0,37.87924376771781,0
North America,Canada,-,Non_Brand,2018-11-18,182.1500004529953,6.0,0,0,1,November,43.89,7.12,0,29.549054527804206,0
North America,Canada,-,Non_Brand,2018-11-19,677.3999973610044,35.0,0,0,0,November,43.89,7.12,0,109.8903618412019,0
North America,Canada,-,Non_Brand,2018-11-20,683.6200009249151,25.0,0,0,0,November,43.89,7.12,0,110.89939408943712,0
North America,Canada,-,Non_Brand,2018-11-21,563.4599974006414,17.0,0,0,0,November,43.89,7.12,0,91.40658877859575,0
North America,Canada,-,Non_Brand,2018-11-22,496.43000108003616,43.0,0,0,0,November,43.89,7.12,0,80.53273200478145,0
North America,Canada,-,Non_Brand,2018-11-23,475.33000030368567,10.0,0,0,0,November,43.89,7.12,0,77.10981094012854,0
North America,Canada,-,Non_Brand,2018-11-24,101.82999872788787,10.0,0,0,1,November,43.89,7.12,0,16.5192433570873,0
North America,Canada,-,Non_Brand,2018-11-25,117.76000023260713,10.0,0,0,1,November,43.89,7.12,0,19.103467798044264,0
North America,Canada,-,Non_Brand,2018-11-26,954.0800022762269,32.0,0,0,0,November,43.89,7.12,0,154.7744273457903,0
North America,Canada,-,Non_Brand,2018-11-27,725.5700062438846,39.0,0,0,0,November,43.89,7.12,0,117.70468089442831,0
North America,Canada,-,Non_Brand,2018-11-28,522.6300016641617,31.0,0,0,0,November,43.89,7.12,0,84.78299411822354,0
North America,Canada,-,Non_Brand,2018-11-29,367.7199990041554,45.0,0,0,0,November,43.89,7.12,0,59.65291394189079,0
North America,Canada,-,Non_Brand,2018-11-30,301.48999846726656,27.0,0,0,0,November,43.89,7.12,0,48.90883547703208,0
North America,Canada,-,Non_Brand,2018-12-01,18.250000476837158,27.0,0,0,1,December,43.89,7.12,0,2.9605833537270576,0
North America,Canada,-,Non_Brand,2018-12-02,72.6599999666214,22.0,0,0,1,December,43.89,7.12,0,11.787177028078021,0
North America,Canada,-,Non_Brand,2018-12-03,458.8400011919439,14.0,0,0,0,December,43.89,7.12,0,74.43474159231351,0
North America,Canada,-,Non_Brand,2018-12-04,510.2000027820468,21.0,0,0,0,December,43.89,7.12,0,82.76655319681416,0
North America,Canada,-,Non_Brand,2018-12-05,807.9299918822944,31.0,0,0,0,December,43.89,7.12,0,131.06542588749,0
North America,Canada,-,Non_Brand,2018-12-06,0.0,25.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-07,0.0,5.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-08,0.0,5.0,0,0,1,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-09,0.0,1.0,0,0,1,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-10,0.0,13.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-11,0.0,18.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-12,0.0,18.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-13,0.0,16.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-14,0.0,11.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-15,0.0,2.0,0,0,1,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-16,0.0,1.0,0,0,1,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-17,0.0,4.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-18,0.0,4.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-19,0.0,5.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-20,0.0,12.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-21,0.0,13.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-22,0.0,2.0,0,0,1,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-25,0.0,2.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-27,0.0,4.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-28,0.0,2.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2018-12-31,0.0,10.0,0,0,0,December,43.89,7.12,0,445.4302317643156,0
North America,Canada,-,Non_Brand,2019-01-01,99.76,0.0,0,0,0,January,43.89,7.12,0,16.183440419229893,0
North America,Canada,-,Non_Brand,2019-01-02,208.77999999999997,0.0,0,0,0,January,43.89,7.12,0,33.86907268170425,0
North America,Canada,-,Non_Brand,2019-01-03,110.64,1.0,0,0,0,January,43.89,7.12,0,17.948434723171566,0
North America,Canada,-,Non_Brand,2019-01-04,66.84,1.0,0,0,0,January,43.89,7.12,0,10.843034859876965,0
North America,Canada,-,Non_Brand,2019-01-05,14.559999999999999,0.0,0,0,1,January,43.89,7.12,0,2.3619776714513554,0
North America,Canada,-,Non_Brand,2019-01-06,13.02,0.0,0,0,1,January,43.89,7.12,0,2.112153110047847,0
North America,Canada,-,Non_Brand,2019-01-07,90.55,1.0,0,0,0,January,43.89,7.12,0,14.689359763043974,0
North America,Canada,-,Non_Brand,2019-01-08,183.39,2.0,0,0,0,January,43.89,7.12,0,29.750211893369787,0
North America,Canada,-,Non_Brand,2019-01-09,169.47,1.0,0,0,0,January,43.89,7.12,0,27.492057416267944,0
North America,Canada,-,Non_Brand,2019-01-10,133.42000000000002,2.0,0,0,0,January,43.89,7.12,0,21.643891547049446,0
North America,Canada,-,Non_Brand,2019-01-11,122.08999999999999,1.0,0,0,0,January,43.89,7.12,0,19.805896559580766,0
North America,Canada,-,Non_Brand,2019-01-12,78.2,0.0,0,0,1,January,43.89,7.12,0,12.685896559580769,0
North America,Canada,-,Non_Brand,2019-01-13,48.400000000000006,0.0,0,0,1,January,43.89,7.12,0,7.851629072681706,0
North America,Canada,-,Non_Brand,2019-01-14,171.18999999999997,1.0,0,0,0,January,43.89,7.12,0,27.771082251082248,0
North America,Canada,-,Non_Brand,2019-01-15,112.70000000000002,2.0,0,0,0,January,43.89,7.12,0,18.282615629984054,0
North America,Canada,-,Non_Brand,2019-01-16,130.35,1.0,0,0,0,January,43.89,7.12,0,21.145864661654134,0
North America,Canada,-,Non_Brand,2019-01-17,181.5,1.0,0,0,0,January,43.89,7.12,0,29.44360902255639,0
North America,Canada,-,Non_Brand,2019-01-18,230.53999999999996,0.0,0,0,0,January,43.89,7.12,0,37.3990612895876,0
North America,Canada,-,Non_Brand,2019-01-19,98.26,0.0,0,0,1,January,43.89,7.12,0,15.94010480747323,0
North America,Canada,-,Non_Brand,2019-01-20,76.4,1.0,0,0,1,January,43.89,7.12,0,12.393893825472775,0
North America,Canada,-,Non_Brand,2019-01-21,278.37,3.0,0,0,0,January,43.89,7.12,0,45.15822282980178,0
North America,Canada,-,Non_Brand,2019-01-22,244.59000000000003,1.0,0,0,0,January,43.89,7.12,0,39.6783048530417,0
North America,Canada,-,Non_Brand,2019-01-23,221.25,0.0,0,0,0,January,43.89,7.12,0,35.892002734108,0
North America,Canada,-,Non_Brand,2019-01-24,299.13000000000005,3.0,0,0,0,January,43.89,7.12,0,48.52598769651402,0
North America,Canada,-,Non_Brand,2019-01-25,242.22,0.0,0,0,0,January,43.89,7.12,0,39.29383458646617,0
North America,Canada,-,Non_Brand,2019-01-26,81.53999999999999,0.0,0,0,1,January,43.89,7.12,0,13.227723855092275,0
North America,Canada,-,Non_Brand,2019-01-27,65.03999999999999,0.0,0,0,1,January,43.89,7.12,0,10.551032125768968,0
North America,Canada,-,Non_Brand,2019-01-28,331.35,3.0,0,0,0,January,43.89,7.12,0,53.75283663704716,0
North America,Canada,-,Non_Brand,2019-01-29,365.31000000000006,5.0,0,0,0,January,43.89,7.12,0,59.26195488721805,0
North America,Canada,-,Non_Brand,2019-01-30,259.05,7.0,0,0,0,January,43.89,7.12,0,42.024060150375945,0
North America,Canada,-,Non_Brand,2019-01-31,182.03,3.0,0,0,0,January,43.89,7.12,0,29.529587605377078,0
North America,Canada,-,Non_Brand,2019-02-01,297.35,5.0,0,0,0,February,43.89,7.12,0,48.23722943722944,0
North America,Canada,-,Non_Brand,2019-02-02,81.37,0.0,0,0,1,February,43.89,7.12,0,13.200145819093189,0
North America,Canada,-,Non_Brand,2019-02-03,126.27,0.0,0,0,1,February,43.89,7.12,0,20.483991797676005,0
North America,Canada,-,Non_Brand,2019-02-04,381.6,3.0,0,0,0,February,43.89,7.12,0,61.90457963089543,0
North America,Canada,-,Non_Brand,2019-02-05,786.32,2.0,0,0,0,February,43.89,7.12,0,127.55977215766691,0
North America,Canada,-,Non_Brand,2019-02-06,667.49,5.0,0,0,0,February,43.89,7.12,0,108.28272499430395,0
North America,Canada,-,Non_Brand,2019-02-07,662.88,2.0,0,0,0,February,43.89,7.12,0,107.53487354750513,0
North America,Canada,-,Non_Brand,2019-02-08,821.8399999999999,7.0,0,0,0,February,43.89,7.12,0,133.3219594440647,0
North America,Canada,-,Non_Brand,2019-02-09,120.66,1.0,0,0,1,February,43.89,7.12,0,19.57391660970608,0
North America,Canada,-,Non_Brand,2019-02-10,114.28999999999999,0.0,0,0,1,February,43.89,7.12,0,18.540551378446114,0
North America,Canada,-,Non_Brand,2019-02-11,927.54,6.0,0,0,0,February,43.89,7.12,0,150.46900888585097,0
North America,Canada,-,Non_Brand,2019-02-12,1077.8600000000001,5.0,0,0,0,February,43.89,7.12,0,174.8544816586922,0
North America,Canada,-,Non_Brand,2019-02-13,1316.8400000000001,10.0,0,0,0,February,43.89,7.12,0,213.62271132376398,0
