,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
3493,2020-09-06,LATAM,Mexico,-,Non_Brand,L,28.48,0.0,0.0,0.0,3.0,3.0,0.0,0.0,SeptemberSeptemberSeptember,0,3.2800000000000002,25.2,0.1151685393258427,0.8848314606741573,1,0,0,69.4,3.79,1.5553198847262246
3494,2020-09-07,LATAM,Mexico,-,Non_Brand,L,275.84000000000003,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,224.64000000000001,51.199999999999996,0.814385150812065,0.18561484918793503,0,0,0,69.4,3.79,15.063884726224783
3495,2020-09-08,LATAM,Mexico,-,Non_Brand,L,243.77,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,203.83,39.94,0.8361570332690651,0.1638429667309349,0,0,0,69.4,3.79,13.312511527377522
3496,2020-09-09,LATAM,Mexico,-,Non_Brand,L,271.41,2.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,237.02,34.39,0.87,0.13,0,0,0,69.4,3.79,14.821958213256483
3497,2020-09-10,LATAM,Mexico,-,Non_Brand,L,447.55,4.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,401.55,46.0,0.8972181879119652,0.10278181208803483,0,0,0,69.4,3.79,24.441131123919305
3498,2020-09-11,LATAM,Mexico,-,Non_Brand,L,745.83,2.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,687.09,58.74,0.9212421061099715,0.07875789389002852,0,0,0,69.4,3.79,40.730485590778095
3499,2020-09-12,LATAM,Mexico,-,Non_Brand,L,637.8,0.0,0.0,0.0,4.0,4.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,615.3399999999999,22.46,0.9647851991219818,0.035214800878018204,1,0,0,69.4,3.79,34.830864553314115
3500,2020-09-13,LATAM,Mexico,-,Non_Brand,L,515.66,0.0,0.0,0.0,3.0,3.0,0.0,0.0,SeptemberSeptemberSeptember,0,465.7,49.96,0.9031144552612187,0.0968855447387813,1,0,0,69.4,3.79,28.16068299711815
3501,2020-09-14,LATAM,Mexico,-,Non_Brand,L,300.65999999999997,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,218.40999999999997,82.25,0.7264351759462515,0.2735648240537485,0,0,0,69.4,3.79,16.419328530259364
3502,2020-09-15,LATAM,Mexico,-,Non_Brand,L,48.559999999999995,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,40.25999999999999,8.3,0.8290774299835255,0.17092257001647448,0,0,0,69.4,3.79,2.6519077809798266
3503,2020-09-16,LATAM,Mexico,-,Non_Brand,L,144.44,0.0,0.0,0.0,2.0,0.0,0.0,0.0,SeptemberSeptember,0,98.78999999999999,45.650000000000006,0.6839518139019661,0.31604818609803387,0,0,0,69.4,3.79,7.88800576368876
3504,2020-09-17,LATAM,Mexico,-,Non_Brand,L,245.58,7.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,195.36,50.220000000000006,0.795504519912045,0.20449548008795504,0,0,0,69.4,3.79,13.41135734870317
3505,2020-09-18,LATAM,Mexico,-,Non_Brand,L,151.37,1.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,124.46000000000001,26.91,0.822223690295303,0.17777630970469704,0,0,0,69.4,3.79,8.266459654178675
3506,2020-09-19,LATAM,Mexico,-,Non_Brand,L,41.379999999999995,0.0,0.0,0.0,4.0,4.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,10.34,31.04,0.249879168680522,0.750120831319478,1,0,0,69.4,3.79,2.2598011527377517
3507,2020-09-20,LATAM,Mexico,-,Non_Brand,L,46.099999999999994,0.0,0.0,0.0,3.0,3.0,0.0,0.0,SeptemberSeptemberSeptember,0,6.41,39.69,0.13904555314533626,0.8609544468546637,1,0,0,69.4,3.79,2.517564841498559
3508,2020-09-21,LATAM,Mexico,-,Non_Brand,L,315.30999999999995,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,230.20999999999998,85.1,0.7301068789445309,0.26989312105546914,0,0,0,69.4,3.79,17.21937896253602
3509,2020-09-22,LATAM,Mexico,-,Non_Brand,L,62.45,0.0,0.0,0.0,4.0,0.0,0.0,0.0,SeptemberSeptemberSeptemberSeptember,0,52.620000000000005,9.83,0.8425940752602082,0.15740592473979176,0,0,0,69.4,3.79,3.4104538904899133
3510,2020-09-23,LATAM,Mexico,-,Non_Brand,L,17.58,1.0,0.0,0.0,2.0,0.0,0.0,0.0,SeptemberSeptember,0,17.58,0.0,1.0,0.0,0,0,0,69.4,3.79,0.9600605187319883
3511,2020-09-24,LATAM,Mexico,-,Non_Brand,L,13.3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,SeptemberSeptember,0,13.3,0.0,1.0,0.0,0,0,0,69.4,3.79,0.7263256484149856
3512,2020-09-25,LATAM,Mexico,-,Non_Brand,L,30.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,September,0,30.28,0.0,1.0,0.0,0,0,0,69.4,3.79,1.6536195965417866
3513,2020-09-26,LATAM,Mexico,-,Non_Brand,L,5.96,0.0,0.0,0.0,1.0,1.0,0.0,0.0,September,0,5.96,0.0,1.0,0.0,1,0,0,69.4,3.79,0.3254812680115273
3514,2020-09-27,LATAM,Mexico,-,Non_Brand,L,12.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,September,0,12.7,0.0,1.0,0.0,1,0,0,69.4,3.79,0.6935590778097982
3515,2020-09-28,LATAM,Mexico,-,Non_Brand,L,225.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,September,0,225.38,0.0,1.0,0.0,0,0,0,69.4,3.79,12.308216138328529
3516,2020-09-29,LATAM,Mexico,-,Non_Brand,L,250.89000000000001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,SeptemberSeptember,0,250.68,0.21,0.9991629797919407,0.0008370202080593137,0,0,0,69.4,3.79,13.701341498559078
3517,2020-09-30,LATAM,Mexico,-,Non_Brand,L,302.1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,SeptemberSeptember,0,262.31,39.79,0.87,0.13,0,0,0,69.4,3.79,16.497968299711815
3518,2020-10-01,LATAM,Mexico,-,Non_Brand,L,322.39000000000004,2.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,301.22,21.17,0.93,0.06999999999999995,0,0,0,69.4,3.79,17.606024495677236
3519,2020-10-02,LATAM,Mexico,-,Non_Brand,L,284.89,2.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,242.00999999999996,42.88,0.85,0.15000000000000002,0,0,0,69.4,3.79,15.558113832853024
3520,2020-10-03,LATAM,Mexico,-,Non_Brand,L,38.31,0.0,0.0,0.0,4.0,4.0,0.0,0.0,OctoberOctoberOctoberOctober,0,15.969999999999999,22.34,0.4168624380057426,0.5831375619942574,1,0,0,69.4,3.79,2.0921455331412107
3521,2020-10-04,LATAM,Mexico,-,Non_Brand,L,64.7,0.0,0.0,0.0,3.0,3.0,0.0,0.0,OctoberOctoberOctober,0,25.64,39.06,0.39629057187017,0.60370942812983,1,0,0,69.4,3.79,3.533328530259366
3522,2020-10-05,LATAM,Mexico,-,Non_Brand,L,211.07999999999998,1.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,142.25,68.83,0.6739151032783779,0.3260848967216221,0,0,0,69.4,3.79,11.527279538904898
3523,2020-10-06,LATAM,Mexico,-,Non_Brand,L,179.24,0.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,115.36,63.88,0.64,0.36,0,0,0,69.4,3.79,9.788466858789626
3524,2020-10-07,LATAM,Mexico,-,Non_Brand,L,157.11,2.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,96.41,60.7,0.6136464897205779,0.3863535102794221,0,0,0,69.4,3.79,8.5799265129683
3525,2020-10-08,LATAM,Mexico,-,Non_Brand,L,216.78,1.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,156.71,60.07,0.7228987914014209,0.2771012085985791,0,0,0,69.4,3.79,11.838561959654179
3526,2020-10-09,LATAM,Mexico,-,Non_Brand,L,183.1,0.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,125.19,57.910000000000004,0.6837247405789186,0.31627525942108137,0,0,0,69.4,3.79,9.999265129682996
3527,2020-10-10,LATAM,Mexico,-,Non_Brand,L,41.58,0.0,0.0,0.0,3.0,3.0,0.0,0.0,OctoberOctoberOctober,0,11.159999999999998,30.42,0.26839826839826836,0.7316017316017316,1,0,0,69.4,3.79,2.270723342939481
3528,2020-10-11,LATAM,Mexico,-,Non_Brand,L,51.010000000000005,0.0,0.0,0.0,4.0,4.0,0.0,0.0,OctoberOctoberOctoberOctober,0,9.55,41.46,0.1872181925112723,0.8127818074887276,1,0,0,69.4,3.79,2.785704610951009
3529,2020-10-12,LATAM,Mexico,-,Non_Brand,L,245.3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,147.26000000000002,98.04,0.6003261312678354,0.3996738687321646,0,0,0,69.4,3.79,13.396066282420747
3530,2020-10-13,LATAM,Mexico,-,Non_Brand,L,213.02000000000004,2.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,140.19000000000003,72.83,0.66,0.33999999999999997,0,0,0,69.4,3.79,11.633224783861673
3531,2020-10-14,LATAM,Mexico,-,Non_Brand,L,213.25,2.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,136.85999999999999,76.39,0.6417819460726846,0.3582180539273154,0,0,0,69.4,3.79,11.645785302593659
3532,2020-10-15,LATAM,Mexico,-,Non_Brand,L,224.01999999999998,2.0,0.0,0.0,4.0,0.0,0.0,0.0,OctoberOctoberOctoberOctober,0,148.6,75.42,0.6633336309258102,0.3366663690741898,0,0,0,69.4,3.79,12.233945244956772
3533,2020-10-16,LATAM,Mexico,-,Non_Brand,L,205.63000000000002,1.0,0.0,0.0,3.0,0.0,0.0,0.0,OctoberOctoberOctober,0,134.92000000000002,70.71000000000001,0.6561299421290667,0.3438700578709333,0,0,0,69.4,3.79,11.229649855907782
3534,2020-10-17,LATAM,Mexico,-,Non_Brand,L,59.81,2.0,0.0,0.0,3.0,3.0,0.0,0.0,OctoberOctoberOctober,0,17.14,42.67,0.2865741514796857,0.7134258485203143,1,0,0,69.4,3.79,3.2662809798270893
3535,2020-10-18,LATAM,Mexico,-,Non_Brand,L,68.02000000000001,0.0,0.0,0.0,2.0,2.0,0.0,0.0,OctoberOctober,0,15.86,52.160000000000004,0.23,0.77,1,0,0,69.4,3.79,3.7146368876080693
3536,2020-10-19,LATAM,Mexico,-,Non_Brand,L,468.95000000000005,0.0,0.0,0.0,3.0,0.0,0.0,0.0,OctoberOctoberOctober,0,356.22,112.72999999999999,0.76,0.24,0,0,0,69.4,3.79,25.609805475504324
3537,2020-10-20,LATAM,Mexico,-,Non_Brand,L,176.38999999999996,1.0,0.0,0.0,3.0,0.0,0.0,0.0,OctoberOctoberOctober,0,165.90999999999997,10.48,0.9405862010318046,0.05941379896819543,0,0,0,69.4,3.79,9.632825648414983
3538,2020-10-21,LATAM,Mexico,-,Non_Brand,L,160.76,1.0,0.0,0.0,3.0,0.0,0.0,0.0,OctoberOctoberOctober,0,160.76,0.0,1.0,0.0,0,0,0,69.4,3.79,8.779256484149855
3539,2020-10-22,LATAM,Mexico,-,Non_Brand,L,109.55000000000001,0.0,0.0,0.0,2.0,0.0,0.0,0.0,OctoberOctober,0,109.55000000000001,0.0,1.0,0.0,0,0,0,69.4,3.79,5.982629682997119
3540,2020-10-23,LATAM,Mexico,-,Non_Brand,L,111.73,3.0,0.0,0.0,2.0,0.0,0.0,0.0,OctoberOctober,0,111.73,0.0,1.0,0.0,0,0,0,69.4,3.79,6.101681556195965
3541,2020-10-24,LATAM,Mexico,-,Non_Brand,L,119.86,0.0,0.0,0.0,2.0,2.0,0.0,0.0,OctoberOctober,0,119.86,0.0,1.0,0.0,1,0,0,69.4,3.79,6.5456685878962535
3542,2020-10-25,LATAM,Mexico,-,Non_Brand,L,86.45000000000002,0.0,0.0,0.0,1.0,1.0,0.0,0.0,October,0,86.45000000000002,0.0,1.0,0.0,1,0,0,69.4,3.79,4.721116714697407
3543,2020-10-26,LATAM,Mexico,-,Non_Brand,L,151.92000000000002,1.0,0.0,0.0,2.0,0.0,0.0,0.0,OctoberOctober,0,151.92000000000002,0.0,1.0,0.0,0,0,0,69.4,3.79,8.29649567723343
3544,2020-10-27,LATAM,Mexico,-,Non_Brand,L,117.68,0.0,0.0,0.0,2.0,0.0,0.0,0.0,OctoberOctober,0,117.68,0.0,1.0,0.0,0,0,0,69.4,3.79,6.426616714697406
3545,2020-10-28,LATAM,Mexico,-,Non_Brand,L,88.13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,OctoberOctober,0,88.13,0.0,1.0,0.0,0,0,0,69.4,3.79,4.8128631123919305
3546,2020-10-29,LATAM,Mexico,-,Non_Brand,L,111.16999999999999,1.0,0.0,0.0,2.0,0.0,0.0,0.0,OctoberOctober,0,111.16999999999999,0.0,1.0,0.0,0,0,0,69.4,3.79,6.071099423631123
3547,2020-10-30,LATAM,Mexico,-,Non_Brand,L,66.78999999999999,1.0,0.0,0.0,2.0,0.0,0.0,0.0,OctoberOctober,0,66.78999999999999,0.0,1.0,0.0,0,0,0,69.4,3.79,3.6474654178674344
3548,2020-10-31,LATAM,Mexico,-,Non_Brand,L,42.75,0.0,0.0,0.0,2.0,2.0,0.0,0.0,OctoberOctober,0,42.75,0.0,1.0,0.0,1,0,0,69.4,3.79,2.3346181556195966
3549,2020-11-01,LATAM,Mexico,-,Non_Brand,L,63.69,0.0,0.0,0.0,1.0,1.0,0.0,0.0,November,0,63.69,0.0,1.0,0.0,1,0,0,69.4,3.79,3.4781714697406336
3550,2020-11-02,LATAM,Mexico,-,Non_Brand,L,57.589999999999996,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,35.92999999999999,21.66,0.6238930369855877,0.37610696301441227,0,0,0,69.4,3.79,3.145044668587896
3551,2020-11-03,LATAM,Mexico,-,Non_Brand,L,67.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,61.96,5.4399999999999995,0.9192878338278931,0.08071216617210686,0,0,0,69.4,3.79,3.680778097982709
3552,2020-11-04,LATAM,Mexico,-,Non_Brand,L,124.61,4.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,88.11999999999999,36.49,0.7071663590402054,0.2928336409597946,0,0,0,69.4,3.79,6.8050706051873195
3553,2020-11-05,LATAM,Mexico,-,Non_Brand,L,41.099999999999994,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,34.989999999999995,6.109999999999999,0.851338199513382,0.14866180048661803,0,0,0,69.4,3.79,2.244510086455331
3554,2020-11-06,LATAM,Mexico,-,Non_Brand,L,96.05000000000001,2.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,81.06,14.989999999999998,0.8439354502863092,0.15606454971369077,0,0,0,69.4,3.79,5.245381844380404
3555,2020-11-07,LATAM,Mexico,-,Non_Brand,L,80.87,0.0,0.0,0.0,3.0,3.0,0.0,0.0,NovemberNovemberNovember,0,77.07000000000001,3.8,0.9530110053171758,0.04698899468282425,1,0,0,69.4,3.79,4.416387608069164
3556,2020-11-08,LATAM,Mexico,-,Non_Brand,L,88.39000000000001,0.0,0.0,0.0,3.0,3.0,0.0,0.0,NovemberNovemberNovember,0,71.02000000000001,17.369999999999997,0.8034845570765924,0.1965154429234076,1,0,0,69.4,3.79,4.82706195965418
3557,2020-11-09,LATAM,Mexico,-,Non_Brand,L,111.69,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,100.75999999999999,10.93,0.9,0.09999999999999998,0,0,0,69.4,3.79,6.099497118155619
3558,2020-11-10,LATAM,Mexico,-,Non_Brand,L,47.21000000000001,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,36.96,10.25,0.78288498199534,0.21711501800466004,0,0,0,69.4,3.79,2.578182997118156
3559,2020-11-11,LATAM,Mexico,-,Non_Brand,L,58.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,44.61,13.89,0.7625641025641026,0.23743589743589744,0,0,0,69.4,3.79,3.1947406340057634
3560,2020-11-12,LATAM,Mexico,-,Non_Brand,L,38.010000000000005,3.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,32.42,5.59,0.8529334385687977,0.14706656143120234,0,0,0,69.4,3.79,2.075762247838617
3561,2020-11-13,LATAM,Mexico,-,Non_Brand,L,30.97,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,25.48,5.49,0.8227316758153052,0.17726832418469485,0,0,0,69.4,3.79,1.691301152737752
3562,2020-11-14,LATAM,Mexico,-,Non_Brand,L,20.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,NovemberNovemberNovember,0,20.5,0.0,1.0,0.0,1,0,0,69.4,3.79,1.1195244956772334
3563,2020-11-15,LATAM,Mexico,-,Non_Brand,L,28.099999999999998,0.0,0.0,0.0,2.0,2.0,0.0,0.0,NovemberNovember,0,19.58,8.52,0.6967971530249111,0.3032028469750889,1,0,0,69.4,3.79,1.5345677233429393
3564,2020-11-16,LATAM,Mexico,-,Non_Brand,L,14.44,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,7.26,7.18,0.502770083102493,0.49722991689750695,0,0,0,69.4,3.79,0.7885821325648413
3565,2020-11-17,LATAM,Mexico,-,Non_Brand,L,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,5.260000000000001,5.74,0.47818181818181826,0.5218181818181817,0,0,0,69.4,3.79,0.6007204610951008
3566,2020-11-18,LATAM,Mexico,-,Non_Brand,L,7.35,0.0,0.0,0.0,3.0,0.0,0.0,0.0,NovemberNovemberNovember,0,4.58,2.77,0.6231292517006803,0.37687074829931966,0,0,0,69.4,3.79,0.40139048991354465
3567,2020-11-19,LATAM,Mexico,-,Non_Brand,L,5.74,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NovemberNovember,0,5.74,0.0,1.0,0.0,0,0,0,69.4,3.79,0.3134668587896253
3568,2020-11-20,LATAM,Mexico,-,Non_Brand,L,6.84,1.0,0.0,0.0,2.0,0.0,0.0,0.0,NovemberNovember,0,6.84,0.0,1.0,0.0,0,0,0,69.4,3.79,0.37353890489913544
3569,2020-11-21,LATAM,Mexico,-,Non_Brand,L,0.09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,November,0,0.09,0.0,1.0,0.0,1,0,0,69.4,3.79,0.004914985590778098
3570,2020-11-22,LATAM,Mexico,-,Non_Brand,L,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,November,0,0.0,0.0,0.5,0.5,1,0,0,69.4,3.79,651.1472545155995
3571,2020-11-23,LATAM,Mexico,-,Non_Brand,L,5.34,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NovemberNovember,0,5.34,0.0,1.0,0.0,0,0,0,69.4,3.79,0.2916224783861671
3572,2020-11-24,LATAM,Mexico,-,Non_Brand,L,6.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NovemberNovember,0,6.8,0.0,1.0,0.0,0,0,0,69.4,3.79,0.3713544668587896
3573,2020-11-25,LATAM,Mexico,-,Non_Brand,L,8.16,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NovemberNovember,0,8.16,0.0,1.0,0.0,0,0,0,69.4,3.79,0.44562536023054755
3574,2020-11-26,LATAM,Mexico,-,Non_Brand,L,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,November,0,6.25,0.0,1.0,0.0,0,0,0,69.4,3.79,0.34131844380403453
3575,2020-11-27,LATAM,Mexico,-,Non_Brand,L,5.2299999999999995,2.0,0.0,0.0,2.0,0.0,0.0,0.0,NovemberNovember,0,5.2299999999999995,0.0,1.0,0.0,0,0,0,69.4,3.79,0.2856152737752161
3576,2020-11-28,LATAM,Mexico,-,Non_Brand,L,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,November,0,0.1,0.0,1.0,0.0,1,0,0,69.4,3.79,0.005461095100864553
3577,2020-11-29,0,Mexico,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,69.4,3.79,651.1472545155995
3578,2020-11-30,LATAM,Mexico,-,Non_Brand,L,13.27,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NovemberNovember,0,13.27,0.0,1.0,0.0,0,0,0,69.4,3.79,0.7246873198847262
3579,2020-12-01,LATAM,Mexico,-,Non_Brand,L,43.099999999999994,0.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,7.59,35.51,0.1761020881670534,0.8238979118329466,0,0,0,69.4,3.79,2.353731988472622
3580,2020-12-02,LATAM,Mexico,-,Non_Brand,L,34.8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,21.759999999999998,13.04,0.6252873563218391,0.37471264367816093,0,0,0,69.4,3.79,1.9004610951008643
3581,2020-12-03,LATAM,Mexico,-,Non_Brand,L,60.379999999999995,1.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,6.44,53.94,0.10665783371977478,0.8933421662802252,0,0,0,69.4,3.79,3.297409221902017
3582,2020-12-04,LATAM,Mexico,-,Non_Brand,L,43.970000000000006,12.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,7.98,35.99,0.181487377757562,0.818512622242438,0,0,0,69.4,3.79,2.4012435158501444
3583,2020-12-05,LATAM,Mexico,-,Non_Brand,L,36.080000000000005,0.0,0.0,0.0,3.0,3.0,0.0,0.0,DecemberDecemberDecember,0,3.2,32.88,0.08869179600886917,0.9113082039911309,1,0,0,69.4,3.79,1.9703631123919312
3584,2020-12-06,LATAM,Mexico,-,Non_Brand,L,45.980000000000004,0.0,0.0,0.0,3.0,3.0,0.0,0.0,DecemberDecemberDecember,0,2.99,42.99,0.06502827316224445,0.9349717268377555,1,0,0,69.4,3.79,2.5110115273775215
3585,2020-12-07,LATAM,Mexico,-,Non_Brand,L,140.51999999999998,0.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,10.620000000000001,129.89999999999998,0.07557643040136637,0.9244235695986336,0,0,0,69.4,3.79,7.673930835734869
3586,2020-12-08,LATAM,Mexico,-,Non_Brand,L,86.95,0.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,17.92,69.03,0.20609545715928695,0.793904542840713,0,0,0,69.4,3.79,4.748422190201729
3587,2020-12-09,LATAM,Mexico,-,Non_Brand,L,15.330000000000002,0.0,0.0,0.0,2.0,0.0,0.0,0.0,DecemberDecember,0,15.330000000000002,0.0,1.0,0.0,0,0,0,69.4,3.79,0.8371858789625362
3588,2020-12-10,LATAM,Mexico,-,Non_Brand,L,7.209999999999999,0.0,0.0,0.0,2.0,0.0,0.0,0.0,DecemberDecember,0,7.209999999999999,0.0,1.0,0.0,0,0,0,69.4,3.79,0.39374495677233423
3589,2020-12-11,LATAM,Mexico,-,Non_Brand,L,103.95,1.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,54.02,49.93,0.5196729196729197,0.48032708032708027,0,0,0,69.4,3.79,5.676808357348703
3590,2020-12-12,LATAM,Mexico,-,Non_Brand,L,16.99,0.0,0.0,0.0,3.0,3.0,0.0,0.0,DecemberDecemberDecember,0,4.13,12.86,0.24308416715715128,0.7569158328428487,1,0,0,69.4,3.79,0.9278400576368875
3591,2020-12-13,LATAM,Mexico,-,Non_Brand,L,41.08,0.0,0.0,0.0,3.0,3.0,0.0,0.0,DecemberDecemberDecember,0,4.35,36.73,0.10589094449853943,0.8941090555014606,1,0,0,69.4,3.79,2.2434178674351584
3592,2020-12-14,LATAM,Mexico,-,Non_Brand,L,123.12,2.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,87.63,35.49,0.7117446393762182,0.28825536062378176,0,0,0,69.4,3.79,6.723700288184437
3593,2020-12-15,LATAM,Mexico,-,Non_Brand,L,110.10000000000001,5.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,78.10000000000001,32.0,0.709355131698456,0.290644868301544,0,0,0,69.4,3.79,6.012665706051873
3594,2020-12-16,LATAM,Mexico,-,Non_Brand,L,114.56,6.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,81.13,33.43,0.7081878491620112,0.29181215083798884,0,0,0,69.4,3.79,6.256230547550432
3595,2020-12-17,LATAM,Mexico,-,Non_Brand,L,157.36999999999998,1.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,130.04,27.33,0.8263328461587341,0.17366715384126585,0,0,0,69.4,3.79,8.594125360230546
3596,2020-12-18,LATAM,Mexico,-,Non_Brand,L,185.56,4.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,156.48999999999998,29.07,0.8433390816986419,0.1566609183013581,0,0,0,69.4,3.79,10.133608069164266
3597,2020-12-19,LATAM,Mexico,-,Non_Brand,L,13.98,0.0,0.0,0.0,3.0,3.0,0.0,0.0,DecemberDecemberDecember,0,0.76,13.22,0.05436337625178827,0.9456366237482118,1,0,0,69.4,3.79,0.7634610951008645
3598,2020-12-20,LATAM,Mexico,-,Non_Brand,L,19.68,0.0,0.0,0.0,2.0,2.0,0.0,0.0,DecemberDecember,0,3.66,16.02,0.18597560975609756,0.8140243902439024,1,0,0,69.4,3.79,1.074743515850144
3599,2020-12-21,LATAM,Mexico,-,Non_Brand,L,235.22000000000003,9.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,148.8,86.42,0.6325992687696624,0.36740073123033756,0,0,0,69.4,3.79,12.845587896253603
3600,2020-12-22,LATAM,Mexico,-,Non_Brand,L,76.87,1.0,0.0,0.0,3.0,0.0,0.0,0.0,DecemberDecemberDecember,0,64.39999999999999,12.47,0.8377780668661376,0.16222193313386235,0,0,0,69.4,3.79,4.1979438040345824
3601,2020-12-23,LATAM,Mexico,-,Non_Brand,L,6.82,0.0,0.0,0.0,2.0,0.0,0.0,0.0,DecemberDecember,0,6.82,0.0,1.0,0.0,0,0,0,69.4,3.79,0.37244668587896257
3602,2020-12-24,0,Mexico,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,0,0,0,69.4,3.79,651.1472545155995
3603,2020-12-25,LATAM,Mexico,-,Non_Brand,L,3.15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,DecemberDecember,0,3.15,0.0,1.0,0.0,0,0,0,69.4,3.79,0.1720244956772334
