,ds,market,new_confirmed
10934,2022-04-21,UK,71132
10935,2022-04-21,Turkey,3354
10936,2022-04-21,Switzerland,7252
10937,2022-04-21,Sweden,1090
10938,2022-04-21,Spain,22063
10939,2022-04-21,Netherlands,8351
10940,2022-04-21,Ireland,1163
10941,2022-04-21,Germany,119685
10942,2022-04-21,France,263167
10943,2022-04-21,Belgium,13705
10944,2022-04-21,Austria,23868
10945,2022-04-21,Italy,219507
10946,2022-04-22,UK,60572
10947,2022-04-22,Turkey,2898
10948,2022-04-22,Switzerland,6320
10949,2022-04-22,Sweden,824
10950,2022-04-22,Spain,20428
10951,2022-04-22,Poland,344
10952,2022-04-22,Netherlands,7147
10953,2022-04-22,Ireland,1513
10954,2022-04-22,Germany,54449
10955,2022-04-22,France,238805
10956,2022-04-22,Belgium,12070
10957,2022-04-22,Austria,19314
10958,2022-04-22,Italy,213753
10959,2022-04-23,Poland,267
10960,2022-04-23,Turkey,2654
10961,2022-04-23,Switzerland,4044
10962,2022-04-23,Sweden,426
10963,2022-04-23,Spain,18716
10964,2022-04-23,Netherlands,1577
10965,2022-04-23,UK,50972
10966,2022-04-23,Ireland,705
10967,2022-04-23,Austria,16305
10968,2022-04-23,Belgium,5774
10969,2022-04-23,Italy,206281
10970,2022-04-23,Germany,27010
10971,2022-04-23,France,183233
10972,2022-04-24,UK,57003
10973,2022-04-24,Turkey,2277
10974,2022-04-24,Switzerland,3064
10975,2022-04-24,Sweden,156
10976,2022-04-24,Spain,9723
10977,2022-04-24,Netherlands,1382
10978,2022-04-24,Poland,1356
10979,2022-04-24,Ireland,1058
10980,2022-04-24,Germany,119015
10981,2022-04-24,France,83270
10982,2022-04-24,Belgium,3191
10983,2022-04-24,Austria,12867
10984,2022-04-24,Italy,164343
10985,2022-04-25,UK,65880
10986,2022-04-25,Turkey,2604
10987,2022-04-25,Switzerland,7764
10988,2022-04-25,Sweden,774
10989,2022-04-25,Poland,1041
10990,2022-04-25,Spain,12305
10991,2022-04-25,Netherlands,15393591
10992,2022-04-25,Ireland,1223
10993,2022-04-25,Germany,139540
10994,2022-04-25,France,204678
10995,2022-04-25,Belgium,16842
10996,2022-04-25,Austria,18345
10997,2022-04-25,Italy,72775
10998,2022-04-26,UK,55873
10999,2022-04-26,Turkey,2511
11000,2022-04-26,Switzerland,5590
11001,2022-04-26,Sweden,906
11002,2022-04-26,Spain,25303
11003,2022-04-26,Poland,957
11004,2022-04-26,Italy,85893
11005,2022-04-26,Ireland,970
11006,2022-04-26,Germany,115787
11007,2022-04-26,France,215012
11008,2022-04-26,Belgium,11974
11009,2022-04-26,Austria,24435
11010,2022-04-26,Netherlands,37326
11011,2022-04-27,UK,50216
11012,2022-04-27,Turkey,2479
11013,2022-04-27,Switzerland,5466
11014,2022-04-27,Sweden,856
11015,2022-04-27,Spain,25749
11016,2022-04-27,Poland,856
11017,2022-04-27,Netherlands,1243
11018,2022-04-27,Ireland,1148
11019,2022-04-27,Austria,19329
11020,2022-04-27,Belgium,10651
11021,2022-04-27,Italy,256901
11022,2022-04-27,Germany,94774
11023,2022-04-27,France,175351
11024,2022-04-28,UK,44566
11025,2022-04-28,Turkey,2256
11026,2022-04-28,Switzerland,5070
11027,2022-04-28,Sweden,744
11028,2022-04-28,Poland,840
11029,2022-04-28,Spain,25798
11030,2022-04-28,Ireland,959
11031,2022-04-28,Germany,78275
11032,2022-04-28,France,154348
11033,2022-04-28,Belgium,9671
11034,2022-04-28,Austria,18147
11035,2022-04-28,Italy,203010
11036,2022-04-28,Netherlands,7704020
11037,2022-04-29,Poland,234
11038,2022-04-29,UK,38647
11039,2022-04-29,Turkey,1924
11040,2022-04-29,Switzerland,4594
11041,2022-04-29,Sweden,802
11042,2022-04-29,Spain,24160
11043,2022-04-29,Netherlands,12440
11044,2022-04-29,Ireland,721
11045,2022-04-29,Germany,33916
11046,2022-04-29,France,144809
11047,2022-04-29,Belgium,8684
11048,2022-04-29,Austria,15675
11049,2022-04-29,Italy,172298
11050,2022-04-30,UK,32495
11051,2022-04-30,Turkey,1772
11052,2022-04-30,Switzerland,3008
11053,2022-04-30,Sweden,354
11054,2022-04-30,Spain,22243
11055,2022-04-30,Poland,187
11056,2022-04-30,Netherlands,1318
11057,2022-04-30,Ireland,188
11058,2022-04-30,Germany,15769
11059,2022-04-30,France,113744
11060,2022-04-30,Belgium,4774
11061,2022-04-30,Austria,13335
11062,2022-04-30,Italy,157050
11063,2022-05-01,Poland,890
11064,2022-05-01,Turkey,1480
11065,2022-05-01,Switzerland,2046
11066,2022-05-01,Sweden,202
11067,2022-05-01,Spain,11205
11068,2022-05-01,Netherlands,1291
11069,2022-05-01,UK,35398
11070,2022-05-01,Ireland,784
11071,2022-05-01,Austria,11724
11072,2022-05-01,Belgium,2407
11073,2022-05-01,Italy,119887
11074,2022-05-01,Germany,87121
11075,2022-05-01,France,51168
11076,2022-05-02,UK,46985
11077,2022-05-02,Turkey,1344
11078,2022-05-02,Switzerland,5988
11079,2022-05-02,Sweden,528
11080,2022-05-02,Poland,173
11081,2022-05-02,Netherlands,15413263
11082,2022-05-02,Spain,14572
11083,2022-05-02,Ireland,491
11084,2022-05-02,Germany,106904
11085,2022-05-02,France,138349
11086,2022-05-02,Belgium,14397
11087,2022-05-02,Austria,16623
11088,2022-05-02,Italy,55182
11089,2022-05-03,UK,52062
11090,2022-05-03,Turkey,1193
11091,2022-05-03,Switzerland,4296
11092,2022-05-03,Sweden,910
11093,2022-05-03,Spain,22047
11094,2022-05-03,Netherlands,11479
11095,2022-05-03,Poland,911
11096,2022-05-03,Ireland,1031
11097,2022-05-03,Germany,89799
11098,2022-05-03,France,150049
11099,2022-05-03,Belgium,10966
11100,2022-05-03,Austria,21213
11101,2022-05-03,Italy,181274
11102,2022-05-04,UK,45735
11103,2022-05-04,Turkey,1132
11104,2022-05-04,Switzerland,4300
11105,2022-05-04,Sweden,764
11106,2022-05-04,Spain,28887
11107,2022-05-04,Poland,608
11108,2022-05-04,Italy,137721
11109,2022-05-04,Ireland,1147
11110,2022-05-04,Germany,80518
11111,2022-05-04,France,127191
11112,2022-05-04,Belgium,10352
11113,2022-05-04,Austria,17760
11114,2022-05-04,Netherlands,4940
11115,2022-05-05,UK,40034
11116,2022-05-05,Turkey,1253
11117,2022-05-05,Switzerland,3836
11118,2022-05-05,Sweden,630
11119,2022-05-05,Poland,700
11120,2022-05-05,Spain,27376
11121,2022-05-05,Netherlands,1302
11122,2022-05-05,Austria,18072
11123,2022-05-05,Belgium,9858
11124,2022-05-05,Italy,141817
11125,2022-05-05,Germany,67324
11126,2022-05-05,Ireland,889
11127,2022-05-05,France,115549
11128,2022-05-06,UK,34908
11129,2022-05-06,Turkey,1743
11130,2022-05-06,Switzerland,3818
11131,2022-05-06,Sweden,562
11132,2022-05-06,Spain,26121
11133,2022-05-06,Netherlands,7715469
11134,2022-05-06,Poland,199
11135,2022-05-06,Ireland,1205
11136,2022-05-06,Germany,26872
11137,2022-05-06,France,111225
11138,2022-05-06,Belgium,8898
11139,2022-05-06,Austria,15225
11140,2022-05-06,Italy,128591
11141,2022-05-07,UK,29338
11142,2022-05-07,Turkey,1661
11143,2022-05-07,Switzerland,2366
11144,2022-05-07,Sweden,346
11145,2022-05-07,Spain,23309
11146,2022-05-07,Poland,184
11147,2022-05-07,Italy,118362
11148,2022-05-07,Ireland,524
11149,2022-05-07,Germany,13256
11150,2022-05-07,France,88968
11151,2022-05-07,Belgium,4433
11152,2022-05-07,Austria,10287
11153,2022-05-07,Netherlands,1247
11154,2022-05-08,UK,35528
11155,2022-05-08,Turkey,1480
11156,2022-05-08,Switzerland,1668
11157,2022-05-08,Sweden,140
11158,2022-05-08,Spain,11369
11159,2022-05-08,Poland,727
11160,2022-05-08,Netherlands,1047
11161,2022-05-08,Ireland,463
11162,2022-05-08,Germany,84980
11163,2022-05-08,France,41964
11164,2022-05-08,Belgium,2339
11165,2022-05-08,Austria,11652
11166,2022-05-08,Italy,90104
11167,2022-05-09,UK,41783
11168,2022-05-09,Turkey,1542
11169,2022-05-09,Switzerland,4992
11170,2022-05-09,Sweden,400
11171,2022-05-09,Spain,15040
11172,2022-05-09,Poland,566
11173,2022-05-09,Netherlands,7722556
11174,2022-05-09,Ireland,2773
11175,2022-05-09,Austria,14043
11176,2022-05-09,Belgium,13117
11177,2022-05-09,Italy,50463
11178,2022-05-09,Germany,94980
11179,2022-05-09,France,115420
11180,2022-05-10,UK,38105
11181,2022-05-10,Turkey,1858
11182,2022-05-10,Switzerland,3930
11183,2022-05-10,Sweden,732
11184,2022-05-10,Spain,31692
11185,2022-05-10,Netherlands,16096
11186,2022-05-10,Poland,501
11187,2022-05-10,Ireland,2299
11188,2022-05-10,Germany,77459
11189,2022-05-10,France,125023
11190,2022-05-10,Belgium,9742
11191,2022-05-10,Austria,17682
11192,2022-05-10,Italy,163547
11193,2022-05-11,UK,34012
11194,2022-05-11,Turkey,1670
11195,2022-05-11,Switzerland,3692
11196,2022-05-11,Sweden,738
11197,2022-05-11,Poland,469
11198,2022-05-11,Spain,28468
11199,2022-05-11,Netherlands,4135
11200,2022-05-11,Ireland,3144
11201,2022-05-11,Germany,65112
11202,2022-05-11,France,104907
11203,2022-05-11,Belgium,8340
11204,2022-05-11,Austria,15000
11205,2022-05-11,Italy,124747
11206,2022-05-12,UK,29830
11207,2022-05-12,Turkey,1778
11208,2022-05-12,Switzerland,3414
11209,2022-05-12,Sweden,614
11210,2022-05-12,Spain,26644
11211,2022-05-12,Poland,434
11212,2022-05-12,Italy,113683
11213,2022-05-12,Ireland,2680
11214,2022-05-12,Germany,56923
11215,2022-05-12,France,93395
11216,2022-05-12,Belgium,7339
11217,2022-05-12,Austria,14172
11218,2022-05-12,Netherlands,4034
11219,2022-05-13,UK,26885
11220,2022-05-13,Turkey,1534
11221,2022-05-13,Switzerland,3090
11222,2022-05-13,Sweden,454
11223,2022-05-13,Spain,24784
11224,2022-05-13,Poland,139
11225,2022-05-13,Netherlands,3601
11226,2022-05-13,Ireland,892
11227,2022-05-13,Austria,11046
11228,2022-05-13,Belgium,6400
11229,2022-05-13,Italy,113262
11230,2022-05-13,Germany,20064
11231,2022-05-13,France,88918
11232,2022-05-14,UK,23856
11233,2022-05-14,Turkey,1407
11234,2022-05-14,Switzerland,1874
11235,2022-05-14,Sweden,200
11236,2022-05-14,Poland,95
11237,2022-05-14,Spain,21341
11238,2022-05-14,Ireland,188
11239,2022-05-14,Germany,9602
11240,2022-05-14,France,68889
11241,2022-05-14,Belgium,2934
11242,2022-05-14,Austria,9882
11243,2022-05-14,Italy,105312
11244,2022-05-14,Netherlands,1002
11245,2022-05-15,Poland,510
11246,2022-05-15,UK,31155
11247,2022-05-15,Turkey,1154
11248,2022-05-15,Switzerland,1394
11249,2022-05-15,Sweden,174
11250,2022-05-15,Spain,10350
11251,2022-05-15,Netherlands,832
11252,2022-05-15,Ireland,663
11253,2022-05-15,Germany,65790
11254,2022-05-15,France,22844
11255,2022-05-15,Belgium,1466
11256,2022-05-15,Austria,7434
11257,2022-05-15,Italy,79731
11258,2022-05-16,UK,36833
11259,2022-05-16,Turkey,1254
11260,2022-05-16,Switzerland,3878
11261,2022-05-16,Sweden,430
11262,2022-05-16,Spain,13946
11263,2022-05-16,Poland,386
11264,2022-05-16,Netherlands,15447897
11265,2022-05-16,Ireland,404
11266,2022-05-16,Germany,68203
11267,2022-05-16,France,5936
11268,2022-05-16,Belgium,8753
11269,2022-05-16,Austria,9741
11270,2022-05-16,Italy,40026
11271,2022-05-17,Spain,25459
11272,2022-05-17,Turkey,1608
11273,2022-05-17,Switzerland,2952
11274,2022-05-17,Sweden,592
11275,2022-05-17,UK,32193
11276,2022-05-17,Poland,359
11277,2022-05-17,Germany,53792
11278,2022-05-17,Italy,130249
11279,2022-05-17,Ireland,792
11280,2022-05-17,France,43624
11281,2022-05-17,Belgium,6433
11282,2022-05-17,Austria,13131
11283,2022-05-17,Netherlands,7287
11284,2022-05-18,Turkey,1443
11285,2022-05-18,Switzerland,2852
11286,2022-05-18,Sweden,952
11287,2022-05-18,Spain,24590
11288,2022-05-18,Poland,315
11289,2022-05-18,Netherlands,3685
11290,2022-05-18,UK,29797
11291,2022-05-18,Ireland,4836
11292,2022-05-18,Germany,44358
11293,2022-05-18,France,29995
11294,2022-05-18,Belgium,5457
11295,2022-05-18,Austria,10098
11296,2022-05-18,Italy,89283
11297,2022-05-19,UK,26631
11298,2022-05-19,Turkey,1485
11299,2022-05-19,Switzerland,2538
11300,2022-05-19,Sweden,824
11301,2022-05-19,Spain,22611
11302,2022-05-19,Poland,335
11303,2022-05-19,Netherlands,3808
11304,2022-05-19,Ireland,263
11305,2022-05-19,Germany,39970
11306,2022-05-19,France,27851
11307,2022-05-19,Belgium,4350
11308,2022-05-19,Austria,9351
11309,2022-05-19,Italy,89007
11310,2022-05-20,Poland,95
11311,2022-05-20,Turkey,1017
11312,2022-05-20,Switzerland,2160
11313,2022-05-20,Sweden,462
11314,2022-05-20,Spain,20488
11315,2022-05-20,Netherlands,3148
11316,2022-05-20,UK,22696
11317,2022-05-20,Ireland,644
11318,2022-05-20,Austria,8082
11319,2022-05-20,Belgium,4020
11320,2022-05-20,Italy,77872
11321,2022-05-20,Germany,13764
11322,2022-05-20,France,27192
11323,2022-05-21,UK,19466
11324,2022-05-21,Turkey,1264
11325,2022-05-21,Switzerland,1546
11326,2022-05-21,Sweden,226
11327,2022-05-21,Poland,65
11328,2022-05-21,Spain,17332
11329,2022-05-21,Ireland,466
11330,2022-05-21,Germany,6921
11331,2022-05-21,France,22507
11332,2022-05-21,Belgium,2031
11333,2022-05-21,Austria,5199
11334,2022-05-21,Italy,70155
11335,2022-05-21,Netherlands,764
11336,2022-05-22,Poland,419
11337,2022-05-22,UK,23443
11338,2022-05-22,Turkey,905
11339,2022-05-22,Switzerland,1184
11340,2022-05-22,Sweden,148
11341,2022-05-22,Spain,8045
11342,2022-05-22,Netherlands,731
11343,2022-05-22,Ireland,622
11344,2022-05-22,Germany,47119
11345,2022-05-22,France,16965
11346,2022-05-22,Belgium,986
11347,2022-05-22,Austria,5235
11348,2022-05-22,Italy,52227
11349,2022-05-23,UK,28572
11350,2022-05-23,Turkey,922
11351,2022-05-23,Switzerland,2918
11352,2022-05-23,Sweden,460
11353,2022-05-23,Spain,10817
11354,2022-05-23,Poland,283
11355,2022-05-23,Netherlands,15461932
11356,2022-05-23,Ireland,455
11357,2022-05-23,Germany,46685
11358,2022-05-23,France,4386
11359,2022-05-23,Belgium,5161
11360,2022-05-23,Austria,7209
11361,2022-05-23,Italy,28927
11362,2022-05-24,Poland,249
11363,2022-05-24,Turkey,1304
11364,2022-05-24,Switzerland,2226
11365,2022-05-24,Sweden,616
11366,2022-05-24,Spain,21643
11367,2022-05-24,Netherlands,23786
11368,2022-05-24,UK,25930
11369,2022-05-24,Ireland,720
11370,2022-05-24,Austria,9390
11371,2022-05-24,Belgium,3473
11372,2022-05-24,Italy,91293
11373,2022-05-24,Germany,35341
11374,2022-05-24,France,32029
11375,2022-05-25,UK,24403
11376,2022-05-25,Turkey,1260
11377,2022-05-25,Switzerland,2168
11378,2022-05-25,Sweden,616
11379,2022-05-25,Spain,18497
11380,2022-05-25,Netherlands,3082
11381,2022-05-25,Poland,262
11382,2022-05-25,Ireland,727
11383,2022-05-25,Germany,8316
11384,2022-05-25,France,22008
11385,2022-05-25,Belgium,3156
11386,2022-05-25,Austria,7797
11387,2022-05-25,Italy,65922
11388,2022-05-26,UK,22405
11389,2022-05-26,Turkey,1310
11390,2022-05-26,Switzerland,1006
11391,2022-05-26,Sweden,286
11392,2022-05-26,Poland,264
11393,2022-05-26,Spain,16735
11394,2022-05-26,Netherlands,900
11395,2022-05-26,Ireland,504
11396,2022-05-26,Germany,32643
11397,2022-05-26,France,21234
11398,2022-05-26,Belgium,846
11399,2022-05-26,Austria,5208
11400,2022-05-26,Italy,64929
11401,2022-05-27,UK,20927
11402,2022-05-27,Turkey,940
11403,2022-05-27,Switzerland,2324
11404,2022-05-27,Sweden,288
11405,2022-05-27,Spain,15566
11406,2022-05-27,Poland,83
11407,2022-05-27,Italy,57834
11408,2022-05-27,Ireland,902
11409,2022-05-27,Germany,10600
11410,2022-05-27,France,7402
11411,2022-05-27,Belgium,2997
11412,2022-05-27,Austria,5442
11413,2022-05-27,Netherlands,7736565
11414,2022-05-28,UK,19142
11415,2022-05-28,Turkey,966
11416,2022-05-28,Switzerland,1412
11417,2022-05-28,Sweden,238
11418,2022-05-28,Spain,13930
11419,2022-05-28,Poland,82
11420,2022-05-28,Netherlands,823
11421,2022-05-28,Ireland,349
11422,2022-05-28,Austria,5643
11423,2022-05-28,Belgium,1628
11424,2022-05-28,Italy,53600
11425,2022-05-28,Germany,6429
11426,2022-05-28,France,23582
11427,2022-05-29,UK,21962
11428,2022-05-29,Turkey,864
11429,2022-05-29,Switzerland,1320
11430,2022-05-29,Sweden,128
11431,2022-05-29,Poland,346
11432,2022-05-29,Spain,7182
11433,2022-05-29,Ireland,388
11434,2022-05-29,Germany,46952
11435,2022-05-29,France,16440
11436,2022-05-29,Belgium,867
11437,2022-05-29,Austria,5211
11438,2022-05-29,Italy,43388
11439,2022-05-29,Netherlands,904
11440,2022-05-30,Poland,256
11441,2022-05-30,UK,27490
11442,2022-05-30,Turkey,908
11443,2022-05-30,Switzerland,3560
11444,2022-05-30,Sweden,356
11445,2022-05-30,Spain,10704
11446,2022-05-30,Netherlands,7741584
11447,2022-05-30,Ireland,853
11448,2022-05-30,Germany,51545
11449,2022-05-30,France,4673
11450,2022-05-30,Belgium,5304
11451,2022-05-30,Austria,7170
11452,2022-05-30,Italy,22203
11453,2022-05-31,UK,27368
11454,2022-05-31,Turkey,975
11455,2022-05-31,Switzerland,3162
11456,2022-05-31,Sweden,432
11457,2022-05-31,Spain,19650
11458,2022-05-31,Poland,219
11459,2022-05-31,Netherlands,417
11460,2022-05-31,Ireland,615
11461,2022-05-31,Germany,44844
11462,2022-05-31,France,35154
11463,2022-05-31,Belgium,3823
11464,2022-05-31,Austria,10710
11465,2022-05-31,Italy,71186
11466,2022-06-01,Poland,236
11467,2022-06-01,Turkey,0
11468,2022-06-01,Switzerland,3198
11469,2022-06-01,Sweden,502
11470,2022-06-01,Spain,17902
11471,2022-06-01,Netherlands,4123
11472,2022-06-01,UK,26997
11473,2022-06-01,Ireland,306
11474,2022-06-01,Austria,9534
11475,2022-06-01,Belgium,3769
11476,2022-06-01,Italy,53998
11477,2022-06-01,Germany,42411
11478,2022-06-01,France,26144
11479,2022-06-02,UK,23948
11480,2022-06-02,Turkey,0
11481,2022-06-02,Switzerland,3170
11482,2022-06-02,Sweden,462
11483,2022-06-02,Poland,255
11484,2022-06-02,Netherlands,4323
11485,2022-06-02,Spain,17860
11486,2022-06-02,Ireland,1054
11487,2022-06-02,Germany,39399
11488,2022-06-02,France,25365
11489,2022-06-02,Belgium,3410
11490,2022-06-02,Austria,9732
11491,2022-06-02,Italy,50454
11492,2022-06-03,UK,25783
11493,2022-06-03,Turkey,0
11494,2022-06-03,Switzerland,3186
11495,2022-06-03,Sweden,334
11496,2022-06-03,Spain,16373
11497,2022-06-03,Netherlands,4211
11498,2022-06-03,Poland,62
11499,2022-06-03,Ireland,790
11500,2022-06-03,Germany,12759
11501,2022-06-03,France,26957
11502,2022-06-03,Belgium,3133
11503,2022-06-03,Austria,8073
11504,2022-06-03,Italy,27667
11505,2022-06-04,UK,29024
11506,2022-06-04,Turkey,0
11507,2022-06-04,Switzerland,2292
11508,2022-06-04,Sweden,292
11509,2022-06-04,Spain,14142
11510,2022-06-04,Poland,53
11511,2022-06-04,Italy,65909
11512,2022-06-04,Ireland,135
11513,2022-06-04,Germany,7088
11514,2022-06-04,France,25230
11515,2022-06-04,Belgium,1860
11516,2022-06-04,Austria,7128
11517,2022-06-04,Netherlands,1239
11518,2022-06-05,UK,38456
11519,2022-06-05,Turkey,5439
11520,2022-06-05,Switzerland,1826
11521,2022-06-05,Sweden,132
11522,2022-06-05,Poland,338
11523,2022-06-05,Spain,7210
11524,2022-06-05,Netherlands,973
11525,2022-06-05,Austria,6222
11526,2022-06-05,Belgium,1302
11527,2022-06-05,Italy,44305
11528,2022-06-05,Germany,9316
11529,2022-06-05,Ireland,884
11530,2022-06-05,France,20542
11531,2022-06-06,UK,45849
11532,2022-06-06,Turkey,0
11533,2022-06-06,Switzerland,2578
11534,2022-06-06,Sweden,204
11535,2022-06-06,Spain,7232
11536,2022-06-06,Netherlands,1421
11537,2022-06-06,Poland,202
11538,2022-06-06,Ireland,475
11539,2022-06-06,Germany,71203
11540,2022-06-06,France,6184
11541,2022-06-06,Belgium,1612
11542,2022-06-06,Austria,7125
11543,2022-06-06,Italy,25052
11544,2022-06-07,UK,44667
11545,2022-06-07,Turkey,0
11546,2022-06-07,Switzerland,6112
11547,2022-06-07,Sweden,718
11548,2022-06-07,Spain,20789
11549,2022-06-07,Poland,274
11550,2022-06-07,Italy,82474
11551,2022-06-07,Ireland,905
11552,2022-06-07,Germany,82056
11553,2022-06-07,France,11627
11554,2022-06-07,Belgium,6802
11555,2022-06-07,Austria,11115
11556,2022-06-07,Netherlands,23239812
11557,2022-06-08,UK,46302
11558,2022-06-08,Turkey,0
11559,2022-06-08,Switzerland,5296
11560,2022-06-08,Sweden,942
11561,2022-06-08,Spain,19755
11562,2022-06-08,Poland,247
11563,2022-06-08,Netherlands,502
11564,2022-06-08,Ireland,758
11565,2022-06-08,Germany,71272
11566,2022-06-08,France,53805
11567,2022-06-08,Belgium,5114
11568,2022-06-08,Austria,15561
11569,2022-06-08,Italy,65545
11570,2022-06-09,UK,44395
11571,2022-06-09,Turkey,0
11572,2022-06-09,Switzerland,4960
11573,2022-06-09,Sweden,744
11574,2022-06-09,Spain,18293
11575,2022-06-09,Poland,263
11576,2022-06-09,Netherlands,6894
11577,2022-06-09,Ireland,2106
11578,2022-06-09,Austria,12813
11579,2022-06-09,Belgium,4815
11580,2022-06-09,Italy,67712
11581,2022-06-09,Germany,65287
11582,2022-06-09,France,40151
11583,2022-06-10,UK,42214
11584,2022-06-10,Turkey,0
11585,2022-06-10,Switzerland,4900
11586,2022-06-10,Sweden,738
11587,2022-06-10,Spain,16503
11588,2022-06-10,Netherlands,6691
11589,2022-06-10,Poland,56
11590,2022-06-10,Ireland,1497
11591,2022-06-10,Germany,19672
11592,2022-06-10,France,8239
11593,2022-06-10,Belgium,4723
11594,2022-06-10,Austria,12036
11595,2022-06-10,Italy,63204
11596,2022-06-11,UK,39593
11597,2022-06-11,Turkey,7556
11598,2022-06-11,Switzerland,3390
11599,2022-06-11,Sweden,244
11600,2022-06-11,Poland,45
11601,2022-06-11,Spain,12904
11602,2022-06-11,Netherlands,1886
11603,2022-06-11,Ireland,214
11604,2022-06-11,Germany,12196
11605,2022-06-11,France,17152
11606,2022-06-11,Belgium,2390
11607,2022-06-11,Austria,9120
11608,2022-06-11,Italy,64662
11609,2022-06-12,UK,50274
11610,2022-06-12,Turkey,0
11611,2022-06-12,Switzerland,2574
11612,2022-06-12,Sweden,202
11613,2022-06-12,Spain,6458
11614,2022-06-12,Poland,321
